scenario,instance,solver,total-time,ground-time,solve-time,states
miner,p22,asp-opt-8,1272.5269999999998,475.757,796.77,26
miner,p22,asp-plus-opt-1,6837.462,408.64199999999965,6428.820000000001,26
miner,p22,fondsat-minisat,823.169977,302.831981791649,417.977011,26
miner,p22,asp-opt-4,1734.966,605.146,1129.8200000000002,26
miner,p22,asp-1,8815.702000000001,500.77200000000033,8314.930000000002,26
miner,p22,fondsat-glucose,601.850137,333.20127589115873,152.453067,26
miner,p22,asp-opt-1,13149.685000000001,566.8150000000003,12582.87,26
miner,p22,asp-4,1415.846,375.05600000000004,1040.7900000000002,26
miner,p22,asp-8,2108.461,513.7709999999998,1594.6900000000003,26
miner,p24,asp-opt-8,1044.1139999999998,458.374,585.7399999999999,22
miner,p24,asp-plus-opt-1,5544.109999999999,412.06000000000006,5132.05,22
miner,p24,fondsat-minisat,984.771585,407.91296063549817,407.082247,22
miner,p24,asp-opt-4,1529.7939999999999,587.3840000000001,942.41,22
miner,p24,asp-1,5059.352,406.07199999999983,4653.280000000001,22
miner,p24,fondsat-glucose,665.872528,384.92148264171556,177.407127,22
miner,p24,asp-opt-1,7007.005999999999,550.6759999999999,6456.33,22
miner,p24,asp-4,856.3910000000001,336.03099999999995,520.36,22
miner,p24,asp-8,1056.949,451.389,605.5600000000001,22
miner,p46,asp-opt-8,3455.4399999999996,997.6800000000001,2457.76,26
miner,p46,fondsat-minisat,2479.981506,947.2718967664987,1107.88208,26
miner,p46,asp-opt-4,4866.534999999999,1077.8449999999998,3788.6900000000005,26
miner,p46,asp-1,52428.541000000005,1307.5410000000015,51120.99999999999,26
miner,p46,fondsat-glucose,2056.450689,980.0721771852113,381.91871,26
miner,p46,asp-opt-1,72771.942,1458.831999999998,71313.11,26
miner,p46,asp-4,3623.086,841.046,2782.04,26
miner,p46,asp-8,5047.609999999999,1116.97,3930.640000000001,26
miner,p50,asp-opt-8,3260.3740000000007,869.2139999999998,2391.1600000000003,24
miner,p50,fondsat-minisat,2157.472647,961.2378109446727,842.207354,24
miner,p50,asp-opt-4,3302.7580000000003,876.6579999999998,2426.0999999999995,24
miner,p50,asp-1,19849.885,805.3850000000004,19044.500000000004,24
miner,p50,fondsat-glucose,1931.004736,999.1160314255394,345.280818,24
miner,p50,asp-opt-1,47508.886000000006,1113.9160000000006,46394.969999999994,24
miner,p50,asp-4,2189.6059999999998,689.3360000000001,1500.2700000000002,24
miner,p50,asp-8,4095.5890000000004,985.899,3109.69,24
miner,p04,asp-opt-8,78.656,65.206,13.45,17
miner,p04,asp-plus-opt-1,109.25299999999999,51.713,57.54,17
miner,p04,fondsat-minisat,125.651332,52.86027203919366,61.917074,17
miner,p04,asp-opt-4,111.844,86.99400000000001,24.85,17
miner,p04,asp-1,145.485,64.28500000000001,81.2,17
miner,p04,fondsat-glucose,75.1393,44.75168296555057,15.550995,17
miner,p04,asp-opt-1,185.141,85.071,100.07,17
miner,p04,asp-4,80.051,46.86099999999999,33.190000000000005,17
miner,p04,asp-8,97.723,67.28299999999999,30.44,17
beam-walk,p01,asp-opt-8,0.10099999999999999,0.10099999999999999,0.0,8
beam-walk,p01,asp-plus-opt-1,0.059,0.059,0.0,8
beam-walk,p01,fondsat-minisat,0.516762,0.1510342825204134,0.167717,8
beam-walk,p01,asp-opt-4,0.10300000000000001,0.09300000000000001,0.01,8
beam-walk,p01,asp-1,0.13499999999999998,0.13499999999999998,0.0,8
beam-walk,p01,fondsat-glucose,0.235041,0.1019978616386652,0.050716,8
beam-walk,p01,asp-opt-1,0.09699999999999999,0.09699999999999999,0.0,8
beam-walk,p01,asp-4,0.111,0.111,0.0,8
beam-walk,p01,asp-8,0.102,0.102,0.0,8
beam-walk,p02,asp-opt-8,1.28,0.8900000000000001,0.39000000000000007,16
beam-walk,p02,asp-plus-opt-1,0.7340000000000001,0.6740000000000002,0.06,16
beam-walk,p02,fondsat-minisat,12.096048,1.7624974334612489,9.522305,16
beam-walk,p02,asp-opt-4,1.4089999999999998,1.0490000000000002,0.36,16
beam-walk,p02,asp-1,2.723,1.513,1.21,16
beam-walk,p02,fondsat-glucose,2.410885,1.1923880777321756,0.80469,16
beam-walk,p02,asp-opt-1,1.3890000000000002,1.0190000000000001,0.37,16
beam-walk,p02,asp-4,2.043,1.5530000000000002,0.49,16
beam-walk,p02,asp-8,1.264,0.774,0.4900000000000001,16
beam-walk,p03,asp-opt-8,49.20100000000001,18.211000000000002,30.990000000000002,32
beam-walk,p03,asp-plus-opt-1,65.77600000000001,18.035999999999994,47.739999999999995,32
beam-walk,p03,fondsat-minisat,10689.827175,28.241950426250696,10640.141235,32
beam-walk,p03,asp-opt-4,90.69900000000001,24.298999999999992,66.4,32
beam-walk,p03,asp-1,1377.6810000000003,25.631000000000064,1352.05,32
beam-walk,p03,fondsat-glucose,1577.025635,23.53542723460123,1538.114478,32
beam-walk,p03,asp-opt-1,249.01700000000002,24.766999999999985,224.25000000000006,32
beam-walk,p03,asp-4,121.87800000000001,21.128000000000004,100.75000000000003,32
beam-walk,p03,asp-8,60.68200000000001,14.871999999999996,45.81,32
beam-walk,p04,asp-opt-8,6871.809,466.0490000000001,6405.7599999999975,64
beam-walk,p04,asp-opt-4,15861.621000000005,550.1609999999998,15311.459999999997,64
beam-walk,p04,asp-4,18229.904,333.874,17896.029999999995,64
beam-walk,p04,asp-8,11000.513000000003,346.15299999999996,10654.36,64
earth_observation,p01,asp-opt-8,139.81999999999996,1.84999999999999,137.97,20
earth_observation,p01,asp-plus-opt-1,293.635,2.7150000000000087,290.91999999999996,20
earth_observation,p01,fondsat-minisat,8678.700645,4.617105002515018,8672.860003,20
earth_observation,p01,asp-opt-4,482.315,3.3249999999999837,478.98999999999995,20
earth_observation,p01,asp-1,1343.167,2.937000000000019,1340.2299999999998,20
earth_observation,p01,fondsat-glucose,525.804523,3.5645063375122845,520.019027,20
earth_observation,p01,asp-opt-1,2862.0139999999997,6.684000000000089,2855.33,20
earth_observation,p01,asp-4,887.0600000000001,2.870000000000044,884.1899999999999,20
earth_observation,p01,asp-8,326.75699999999995,2.077000000000005,324.67999999999995,20
earth_observation,p07,asp-opt-8,3.671,1.241,2.4299999999999997,17
earth_observation,p07,fondsat-minisat,53.002304,1.2926954976283014,51.203038,17
earth_observation,p07,asp-opt-4,7.42,2.8199999999999994,4.6,17
earth_observation,p07,asp-1,18.427,1.6869999999999994,16.74,17
earth_observation,p07,fondsat-glucose,14.560312,2.6699593043886125,10.941067,17
earth_observation,p07,asp-opt-1,15.465,1.9349999999999994,13.53,17
earth_observation,p07,asp-4,6.236999999999999,1.927,4.31,17
earth_observation,p11,asp-opt-8,0.14600000000000002,0.126,0.02,7
earth_observation,p11,fondsat-minisat,0.244452,0.09075130196288228,0.075886,7
earth_observation,p11,asp-opt-4,0.643,0.5429999999999999,0.1,7
earth_observation,p11,asp-1,0.21600000000000003,0.17600000000000002,0.04,7
earth_observation,p11,fondsat-glucose,0.359895,0.15306187141686678,0.056905,7
earth_observation,p11,asp-opt-1,0.158,0.158,0.0,7
earth_observation,p02,asp-opt-8,0.081,0.081,0.0,6
earth_observation,p02,asp-plus-opt-1,0.077,0.077,0.0,6
earth_observation,p02,fondsat-minisat,0.326391,0.114282569848001,0.080998,6
earth_observation,p02,asp-opt-4,0.14200000000000002,0.14200000000000002,0.0,6
earth_observation,p02,asp-1,0.082,0.082,0.0,6
earth_observation,p02,fondsat-glucose,0.354923,0.18043945403769612,0.044043,6
earth_observation,p02,asp-opt-1,0.148,0.148,0.0,6
earth_observation,p02,asp-4,0.097,0.097,0.0,6
earth_observation,p02,asp-8,0.076,0.066,0.01,6
earth_observation,p08,asp-opt-8,0.126,0.11599999999999999,0.01,6
earth_observation,p08,fondsat-minisat,0.194857,0.0777989188209176,0.047371,6
earth_observation,p08,asp-opt-4,0.187,0.187,0.0,6
earth_observation,p08,asp-1,0.111,0.111,0.0,6
earth_observation,p08,fondsat-glucose,0.369559,0.17878553131595254,0.04061,6
earth_observation,p08,asp-opt-1,0.159,0.159,0.0,6
earth_observation,p08,asp-4,0.128,0.118,0.01,6
earth_observation,p06,asp-opt-8,4132.2300000000005,13.540000000000415,4118.690000000001,25
earth_observation,p06,fondsat-minisat,84863.476285,9.254940316546708,84850.574124,25
earth_observation,p06,asp-opt-4,20645.351000000002,12.971000000000227,20632.379999999997,25
earth_observation,p06,fondsat-glucose,8062.424969,9.495966164860874,8048.553972,25
earth_observation,p06,asp-4,31390.78,7.619999999996858,31383.16,25
earth_observation,p31,asp-opt-8,2082.506,82.77600000000004,1999.7299999999996,37
earth_observation,p31,fondsat-minisat,38052.18581,35.5196423875168,37980.063819,37
earth_observation,p31,fondsat-glucose,6680.802242,45.06694847904146,6599.726041,37
earth_observation,p31,asp-opt-1,7455.736,85.07599999999991,7370.660000000002,37
earth_observation,p03,asp-opt-8,2214.805,7.0350000000000295,2207.7699999999995,25
earth_observation,p03,asp-plus-opt-1,10717.182999999999,7.953000000000536,10709.23,25
earth_observation,p03,fondsat-minisat,57205.826339,10.321945926174521,57188.985866,25
earth_observation,p03,asp-opt-4,4120.654000000001,11.844000000000285,4108.8099999999995,25
earth_observation,p03,asp-1,28185.553999999993,8.483999999999888,28177.07,25
earth_observation,p03,fondsat-glucose,3810.449053,11.766411321703345,3791.499142,25
earth_observation,p03,asp-opt-1,67807.27700000002,24.857000000004373,67782.42,25
earth_observation,p03,asp-4,7582.9439999999995,9.383999999999837,7573.560000000002,25
earth_observation,p03,asp-8,3713.213,5.793000000000177,3707.420000000001,25
earth_observation,p16,asp-opt-8,1.03,0.8,0.23000000000000004,13
earth_observation,p16,fondsat-minisat,3.123035,0.7204774213023484,2.206009,13
earth_observation,p16,asp-opt-4,4.175,3.415,0.7600000000000002,13
earth_observation,p16,fondsat-glucose,1.446769,0.7758002607151866,0.423374,13
earth_observation,p16,asp-opt-1,1.6000000000000003,1.04,0.56,13
earth_observation,p29,asp-opt-8,2677.896,99.56599999999999,2578.3300000000004,36
earth_observation,p29,fondsat-minisat,41890.035257,59.36003923974931,41794.173625,36
earth_observation,p29,fondsat-glucose,5673.147553,66.54746831860393,5566.461428,36
earth_observation,p29,asp-opt-1,15564.708999999997,132.78899999999993,15431.92,36
triangle-tireworld,p01,asp-plus-opt-1,0.15000000000000002,0.15000000000000002,0.0,8
triangle-tireworld,p01,fondsat-minisat,1.113695,0.5095320492982864,0.391805,8
triangle-tireworld,p01,asp-opt-4,0.212,0.20199999999999999,0.01,8
triangle-tireworld,p01,asp-1,0.13699999999999998,0.11699999999999998,0.02,8
triangle-tireworld,p01,fondsat-glucose,0.359073,0.1599090490490198,0.078245,8
triangle-tireworld,p01,asp-opt-1,0.435,0.375,0.06,8
triangle-tireworld,p01,asp-4,0.11999999999999998,0.11,0.01,8
triangle-tireworld,p01,asp-8,0.108,0.088,0.02,8
triangle-tireworld,p05,asp-opt-4,24592.871000000003,378.89099999999996,24213.98,40
triangle-tireworld,p05,fondsat-glucose,16358.180798,240.16258392622694,15985.099459,40
triangle-tireworld,p05,asp-4,29634.647999999997,192.73800000000057,29441.91,40
triangle-tireworld,p05,asp-8,4797.696999999999,186.30700000000002,4611.39,40
triangle-tireworld,p02,asp-plus-opt-1,7.245000000000001,3.045,4.2,16
triangle-tireworld,p02,fondsat-minisat,134.230388,4.375131670385599,128.985292,16
triangle-tireworld,p02,asp-opt-4,8.916999999999998,4.127,4.79,16
triangle-tireworld,p02,asp-1,12.508,2.5480000000000005,9.959999999999999,16
triangle-tireworld,p02,fondsat-glucose,10.958035,3.8255915292538702,6.209348,16
triangle-tireworld,p02,asp-opt-1,24.400000000000002,7.66,16.74,16
triangle-tireworld,p02,asp-4,4.327,1.7570000000000001,2.57,16
triangle-tireworld,p02,asp-8,3.19,1.4400000000000004,1.75,16
triangle-tireworld,p06,fondsat-glucose,48061.244228,519.2995397532359,47217.639773,48
triangle-tireworld,p06,asp-8,26956.703,573.773,26382.930000000004,48
triangle-tireworld,p03,asp-plus-opt-1,280.45200000000006,20.50200000000001,259.95000000000005,24
triangle-tireworld,p03,fondsat-minisat,4311.574519,15.42681100172922,4291.77737,24
triangle-tireworld,p03,asp-opt-4,274.02099999999996,28.911,245.10999999999999,24
triangle-tireworld,p03,asp-1,4650.9710000000005,19.491000000000184,4631.4800000000005,24
triangle-tireworld,p03,fondsat-glucose,328.525242,20.446002246346325,299.928629,24
triangle-tireworld,p03,asp-opt-1,9193.77,54.13000000000001,9139.64,24
triangle-tireworld,p03,asp-4,251.98100000000002,13.131000000000002,238.85,24
triangle-tireworld,p03,asp-8,48.30499999999999,11.124999999999998,37.17999999999999,24
triangle-tireworld,p04,asp-plus-opt-1,33922.079,99.40900000000046,33822.67,32
triangle-tireworld,p04,fondsat-minisat,62831.53892,60.725381067954004,62749.698036,32
triangle-tireworld,p04,asp-opt-4,3730.845,115.52500000000002,3615.320000000001,32
triangle-tireworld,p04,fondsat-glucose,3433.889901,89.1123903770931,3318.038476,32
triangle-tireworld,p04,asp-4,3567.4189999999994,55.78899999999983,3511.6300000000006,32
triangle-tireworld,p04,asp-8,680.2760000000001,58.56600000000002,621.71,32
islands,p09,asp-opt-8,0.306,0.256,0.05,4
islands,p09,asp-plus-opt-1,0.18,0.18,0.0,4
islands,p09,fondsat-minisat,1.705152,0.9395076031796634,0.456487,4
islands,p09,asp-opt-4,0.21100000000000002,0.201,0.01,4
islands,p09,asp-1,0.354,0.344,0.01,4
islands,p09,fondsat-glucose,1.277545,0.806545183993876,0.179438,4
islands,p09,asp-opt-1,0.319,0.319,0.0,4
islands,p09,asp-4,0.318,0.308,0.01,4
islands,p09,asp-8,0.22299999999999998,0.203,0.02,4
islands,p09,asp-plus-opt-4,0.174,0.174,0.0,4
islands,p56,asp-opt-8,176.50800000000004,109.44800000000001,67.06,12
islands,p56,asp-plus-opt-1,355.69800000000004,80.87799999999999,274.82000000000005,12
islands,p56,fondsat-minisat,1719.642922,870.8733202992007,814.47389,12
islands,p56,asp-opt-4,276.804,116.13399999999999,160.67000000000002,12
islands,p56,asp-1,1250.9489999999998,67.939,1183.0100000000002,12
islands,p56,fondsat-glucose,1270.375187,1087.9345010262914,154.514434,12
islands,p56,asp-opt-1,1070.1100000000001,118.56999999999998,951.5399999999998,12
islands,p56,asp-4,427.80499999999995,65.61499999999998,362.18999999999994,12
islands,p56,asp-8,481.241,65.081,416.1600000000001,12
islands,p56,asp-plus-opt-4,164.216,84.986,79.23,12
islands,p40,asp-opt-8,21.661,15.661,6.0,10
islands,p40,asp-plus-opt-1,16.363999999999997,10.143999999999998,6.220000000000001,10
islands,p40,fondsat-minisat,94.346967,45.784442213363945,44.557765,10
islands,p40,asp-opt-4,21.644,16.073999999999998,5.57,10
islands,p40,asp-1,37.614000000000004,14.543999999999997,23.07,10
islands,p40,fondsat-glucose,81.730943,49.06557379057631,29.851894,10
islands,p40,asp-opt-1,29.244999999999997,17.515,11.73,10
islands,p40,asp-4,26.02,13.75,12.27,10
islands,p40,asp-8,22.861,14.201,8.66,10
islands,p40,asp-plus-opt-4,13.337,10.897,2.4400000000000004,10
islands,p01,asp-opt-8,0.051000000000000004,0.051000000000000004,0.0,4
islands,p01,asp-plus-opt-1,0.024,0.024,0.0,4
islands,p01,fondsat-minisat,0.226167,0.03398024896159768,0.030648,4
islands,p01,asp-opt-4,0.040999999999999995,0.040999999999999995,0.0,4
islands,p01,asp-1,0.037,0.037,0.0,4
islands,p01,fondsat-glucose,0.122017,0.022298669908195734,0.014399,4
islands,p01,asp-opt-1,0.052000000000000005,0.052000000000000005,0.0,4
islands,p01,asp-4,0.044,0.044,0.0,4
islands,p01,asp-8,0.045,0.045,0.0,4
islands,p01,asp-plus-opt-4,0.033,0.033,0.0,4
islands,p13,asp-opt-8,0.27,0.21999999999999997,0.05,6
islands,p13,asp-plus-opt-1,0.183,0.183,0.0,6
islands,p13,fondsat-minisat,0.52482,0.2026149188168347,0.161367,6
islands,p13,asp-opt-4,0.284,0.274,0.01,6
islands,p13,asp-1,0.294,0.28400000000000003,0.01,6
islands,p13,fondsat-glucose,0.345939,0.1433708043769002,0.048668,6
islands,p13,asp-opt-1,0.261,0.251,0.01,6
islands,p13,asp-4,0.22599999999999998,0.20600000000000002,0.02,6
islands,p13,asp-8,0.27,0.25,0.02,6
islands,p13,asp-plus-opt-4,0.16,0.16,0.0,6
islands,p05,asp-opt-8,0.16999999999999998,0.16,0.01,4
islands,p05,asp-plus-opt-1,0.14900000000000002,0.14900000000000002,0.0,4
islands,p05,fondsat-minisat,0.561433,0.24236375512555242,0.154994,4
islands,p05,asp-opt-4,0.14300000000000002,0.14300000000000002,0.0,4
islands,p05,asp-1,0.187,0.187,0.0,4
islands,p05,fondsat-glucose,0.509369,0.2816631281748414,0.057678,4
islands,p05,asp-opt-1,0.159,0.159,0.0,4
islands,p05,asp-4,0.109,0.109,0.0,4
islands,p05,asp-8,0.127,0.11699999999999999,0.01,4
islands,p05,asp-plus-opt-4,0.104,0.104,0.0,4
islands,p15,asp-opt-8,0.754,0.684,0.07,6
islands,p15,asp-plus-opt-1,0.433,0.423,0.01,6
islands,p15,fondsat-minisat,2.202797,1.1245275153778493,0.788996,6
islands,p15,asp-opt-4,0.94,0.8999999999999999,0.04,6
islands,p15,asp-1,0.997,0.947,0.05,6
islands,p15,fondsat-glucose,1.667673,1.1873207869939506,0.200382,6
islands,p15,asp-opt-1,0.956,0.9159999999999999,0.04,6
islands,p15,asp-4,0.607,0.5369999999999999,0.07,6
islands,p15,asp-8,0.846,0.7659999999999999,0.08,6
islands,p15,asp-plus-opt-4,0.423,0.393,0.03,6
islands,p07,asp-opt-8,0.308,0.258,0.05,4
islands,p07,asp-plus-opt-1,0.127,0.127,0.0,4
islands,p07,fondsat-minisat,0.988412,0.3944526626728475,0.315097,4
islands,p07,asp-opt-4,0.157,0.14700000000000002,0.01,4
islands,p07,asp-1,0.252,0.252,0.0,4
islands,p07,fondsat-glucose,0.632361,0.30282137217000127,0.124606,4
islands,p07,asp-opt-1,0.199,0.199,0.0,4
islands,p07,asp-4,0.251,0.241,0.01,4
islands,p07,asp-8,0.188,0.158,0.03,4
islands,p07,asp-plus-opt-4,0.146,0.146,0.0,4
islands,p17,asp-opt-8,1.611,1.4410000000000003,0.17,6
islands,p17,asp-plus-opt-1,0.761,0.731,0.03,6
islands,p17,fondsat-minisat,7.240644,4.081176106352359,2.531749,6
islands,p17,asp-opt-4,1.463,1.383,0.08,6
islands,p17,asp-1,1.817,1.7369999999999999,0.08,6
islands,p17,fondsat-glucose,4.466085,2.897115736734122,1.133942,6
islands,p17,asp-opt-1,1.119,1.079,0.04,6
islands,p17,asp-4,1.442,1.342,0.09999999999999999,6
islands,p17,asp-8,1.3840000000000001,1.214,0.17,6
islands,p17,asp-plus-opt-4,0.744,0.714,0.03,6
islands,p47,asp-opt-8,87.644,55.943999999999996,31.700000000000003,10
islands,p47,asp-plus-opt-1,90.94,41.14,49.8,10
islands,p47,fondsat-minisat,1196.292552,643.4183446499519,526.768691,10
islands,p47,asp-opt-4,87.005,61.315,25.69,10
islands,p47,asp-1,102.19099999999999,47.001,55.190000000000005,10
islands,p47,fondsat-glucose,776.790896,681.3782261316665,78.399087,10
islands,p47,asp-opt-1,318.541,65.841,252.7,10
islands,p47,asp-4,68.826,32.965999999999994,35.86,10
islands,p47,asp-8,82.785,38.144999999999996,44.64,10
islands,p47,asp-plus-opt-4,56.267,43.407000000000004,12.86,10
islands,p33,asp-opt-8,15.155,13.015,2.14,8
islands,p33,asp-plus-opt-1,9.586,8.106,1.48,8
islands,p33,fondsat-minisat,164.609755,90.41215221118182,68.676715,8
islands,p33,asp-opt-4,17.456,15.356,2.1,8
islands,p33,asp-1,19.705,13.075,6.629999999999999,8
islands,p33,fondsat-glucose,205.47141,93.21809884114191,108.168516,8
islands,p33,asp-opt-1,22.036,14.036,8.0,8
islands,p33,asp-4,11.530000000000001,8.74,2.79,8
islands,p33,asp-8,11.29,8.3,2.99,8
islands,p33,asp-plus-opt-4,9.895999999999999,8.816,1.0799999999999998,8
islands,p59,asp-opt-8,453.212,171.62199999999999,281.5900000000001,12
islands,p59,asp-plus-opt-1,1296.364,132.70399999999998,1163.66,12
islands,p59,fondsat-minisat,3479.86214,1830.7326953378506,1594.986479,12
islands,p59,asp-opt-4,560.7470000000001,167.20699999999997,393.54,12
islands,p59,asp-1,1833.9450000000002,106.30500000000019,1727.6399999999999,12
islands,p59,fondsat-glucose,2615.635426,2217.9482326274738,337.568961,12
islands,p59,asp-opt-1,1968.1119999999999,171.95199999999994,1796.1600000000003,12
islands,p59,asp-4,748.154,93.42399999999998,654.73,12
islands,p59,asp-8,544.307,94.22700000000003,450.08000000000004,12
islands,p59,asp-plus-opt-4,321.802,136.842,184.96,12
islands,p44,asp-opt-8,50.333000000000006,36.343,13.989999999999998,10
islands,p44,asp-plus-opt-1,51.559000000000005,25.808999999999997,25.75,10
islands,p44,fondsat-minisat,572.399032,323.5231454465538,236.625643,10
islands,p44,asp-opt-4,57.985,42.895,15.09,10
islands,p44,asp-1,113.02700000000002,34.26700000000001,78.76,10
islands,p44,fondsat-glucose,476.133926,315.2339294827543,144.17663,10
islands,p44,asp-opt-1,85.872,37.382000000000005,48.49,10
islands,p44,asp-4,58.106,24.886,33.22,10
islands,p44,asp-8,75.591,22.131000000000004,53.459999999999994,10
islands,p44,asp-plus-opt-4,34.137,27.997,6.14,10
islands,p11,asp-opt-8,0.475,0.44499999999999995,0.03,4
islands,p11,asp-plus-opt-1,0.384,0.384,0.0,4
islands,p11,fondsat-minisat,2.747739,1.479077004827559,0.846168,4
islands,p11,asp-opt-4,0.362,0.352,0.01,4
islands,p11,asp-1,0.45799999999999996,0.44799999999999995,0.01,4
islands,p11,fondsat-glucose,1.526453,0.8342364937998354,0.340714,4
islands,p11,asp-opt-1,0.392,0.392,0.0,4
islands,p11,asp-4,0.43200000000000005,0.42200000000000004,0.01,4
islands,p11,asp-8,0.388,0.358,0.03,4
islands,p11,asp-plus-opt-4,0.266,0.256,0.01,4
islands,p20,asp-opt-8,2.7670000000000003,2.5869999999999997,0.18,6
islands,p20,asp-plus-opt-1,1.5310000000000001,1.5010000000000001,0.03,6
islands,p20,fondsat-minisat,17.996488,10.087303750216961,6.743682,6
islands,p20,asp-opt-4,2.245,2.125,0.12000000000000001,6
islands,p20,asp-1,2.665,2.425,0.24,6
islands,p20,fondsat-glucose,19.122891,12.44582143612206,5.757588,6
islands,p20,asp-opt-1,2.269,2.199,0.07,6
islands,p20,asp-4,2.079,1.939,0.13999999999999999,6
islands,p20,asp-8,2.516,2.296,0.22,6
islands,p20,asp-plus-opt-4,1.4,1.3499999999999999,0.05,6
islands,p52,asp-opt-8,90.89300000000001,44.913,45.98,12
islands,p52,asp-plus-opt-1,169.39199999999997,30.312000000000012,139.08,12
islands,p52,fondsat-minisat,352.146087,156.7664531157352,183.863811,12
islands,p52,asp-opt-4,110.58300000000001,47.422999999999995,63.16,12
islands,p52,asp-1,348.786,34.68599999999999,314.09999999999997,12
islands,p52,fondsat-glucose,315.254449,162.38848667405546,146.656191,12
islands,p52,asp-opt-1,215.31,47.06,168.25,12
islands,p52,asp-4,160.12900000000002,29.299000000000007,130.83,12
islands,p52,asp-8,156.43400000000003,29.824000000000005,126.60999999999999,12
islands,p52,asp-plus-opt-4,56.295,31.925,24.370000000000005,12
islands,p02,asp-opt-8,0.057,0.057,0.0,4
islands,p02,asp-plus-opt-1,0.07200000000000001,0.07200000000000001,0.0,4
islands,p02,fondsat-minisat,0.208293,0.048607319593429565,0.037336,4
islands,p02,asp-opt-4,0.077,0.077,0.0,4
islands,p02,asp-1,0.081,0.081,0.0,4
islands,p02,fondsat-glucose,0.151954,0.040155363734811544,0.019453,4
islands,p02,asp-opt-1,0.078,0.078,0.0,4
islands,p02,asp-4,0.059,0.059,0.0,4
islands,p02,asp-8,0.06,0.06,0.0,4
islands,p02,asp-plus-opt-4,0.05,0.05,0.0,4
islands,p51,asp-opt-8,76.83200000000001,35.562,41.27,12
islands,p51,asp-plus-opt-1,54.223,20.183000000000003,34.04,12
islands,p51,fondsat-minisat,180.769324,70.04871217533946,103.532433,12
islands,p51,asp-opt-4,76.426,35.426,41.0,12
islands,p51,asp-1,213.84699999999998,26.28700000000001,187.56,12
islands,p51,fondsat-glucose,115.955381,63.387189980596304,46.367282,12
islands,p51,asp-opt-1,159.67,35.59,124.08000000000001,12
islands,p51,asp-4,59.064,19.494,39.57,12
islands,p51,asp-8,95.34299999999999,21.183,74.16000000000001,12
islands,p51,asp-plus-opt-4,42.492999999999995,22.203,20.289999999999996,12
islands,p43,asp-opt-8,45.649,33.049,12.600000000000001,10
islands,p43,asp-plus-opt-1,50.732,21.412,29.32,10
islands,p43,fondsat-minisat,401.020489,217.75299764983356,173.283138,10
islands,p43,asp-opt-4,44.714,31.973999999999997,12.74,10
islands,p43,asp-1,98.68200000000002,31.811999999999998,66.87,10
islands,p43,fondsat-glucose,426.184267,245.83409530250356,168.639619,10
islands,p43,asp-opt-1,86.88,34.19,52.69,10
islands,p43,asp-4,42.045,21.105,20.939999999999998,10
islands,p43,asp-8,43.806,21.525999999999996,22.28,10
islands,p43,asp-plus-opt-4,28.589,22.489,6.1,10
islands,p60,asp-opt-8,553.649,197.339,356.30999999999995,12
islands,p60,asp-plus-opt-1,1565.052,151.69199999999998,1413.36,12
islands,p60,fondsat-minisat,4084.865849,2112.171397550963,1912.240108,12
islands,p60,asp-opt-4,647.45,183.4,464.04999999999995,12
islands,p60,asp-1,1788.198,116.958,1671.2400000000005,12
islands,p60,fondsat-glucose,2713.012371,2216.384089612402,409.630961,12
islands,p60,asp-opt-1,1917.388,198.69800000000006,1718.6900000000003,12
islands,p60,asp-4,809.2650000000002,102.39499999999998,706.87,12
islands,p60,asp-8,481.75300000000004,99.54299999999999,382.21000000000004,12
islands,p60,asp-plus-opt-4,320.64000000000004,154.08,166.56,12
islands,p12,asp-opt-8,0.5640000000000001,0.524,0.04,4
islands,p12,asp-plus-opt-1,0.346,0.346,0.0,4
islands,p12,fondsat-minisat,3.275086,1.7999595911242068,1.002325,4
islands,p12,asp-opt-4,0.48,0.47,0.01,4
islands,p12,asp-1,0.293,0.293,0.0,4
islands,p12,fondsat-glucose,2.6659,1.7854342153295875,0.420622,4
islands,p12,asp-opt-1,0.5529999999999999,0.5429999999999999,0.01,4
islands,p12,asp-4,0.495,0.485,0.01,4
islands,p12,asp-8,0.356,0.32599999999999996,0.03,4
islands,p12,asp-plus-opt-4,0.273,0.263,0.01,4
islands,p32,asp-opt-8,13.617999999999999,11.968,1.65,8
islands,p32,asp-plus-opt-1,7.938,6.9079999999999995,1.03,8
islands,p32,fondsat-minisat,115.709371,63.98319360706955,47.104346,8
islands,p32,asp-opt-4,12.46,11.069999999999999,1.3900000000000001,8
islands,p32,asp-1,15.599999999999998,10.799999999999999,4.8,8
islands,p32,fondsat-glucose,136.880843,63.8095633815974,69.307642,8
islands,p32,asp-opt-1,15.072999999999999,11.883000000000001,3.19,8
islands,p32,asp-4,9.092,7.081999999999999,2.0100000000000002,8
islands,p32,asp-8,10.986,8.786,2.2,8
islands,p32,asp-plus-opt-4,7.864,7.234,0.63,8
islands,p45,asp-opt-8,58.7,42.77,15.93,10
islands,p45,asp-plus-opt-1,53.663,30.512999999999998,23.15,10
islands,p45,fondsat-minisat,733.700336,413.3521748390049,300.787374,10
islands,p45,asp-opt-4,68.896,49.706,19.19,10
islands,p45,asp-1,146.518,36.007999999999996,110.51,10
islands,p45,fondsat-glucose,549.296092,426.4765976215713,107.385923,10
islands,p45,asp-opt-1,99.62299999999999,50.323,49.3,10
islands,p45,asp-4,58.093,27.032999999999998,31.06,10
