,domain,instance,planner,type,solved,SAT,time,memory,timeout,memoryout,policysize
2291,islands,p11,asp2-reg-4h,asp,True,True,1.236652315594256,1.1875,False,False,5
2292,islands,p11,asp2-reg-undo-4h,asp,True,True,1.4399362509138882,1.0859375,False,False,5
2301,islands,p55,asp2-reg-4h,asp,True,True,42.243985819630325,138.50390625,False,False,12
2302,islands,p55,asp2-reg-undo-4h,asp,True,True,82.95112984394655,333.59765625,False,False,12
2311,islands,p51,asp2-reg-4h,asp,True,True,15.185377468355,0.9296875,False,False,12
2312,islands,p51,asp2-reg-undo-4h,asp,True,True,19.95256821298972,0.83984375,False,False,12
2321,islands,p31,asp2-reg-4h,asp,True,True,2.902643298730254,0.77734375,False,False,8
2322,islands,p31,asp2-reg-undo-4h,asp,True,True,6.4641574448905885,0.72265625,False,False,8
2331,islands,p37,asp2-reg-4h,asp,True,True,1.6160835344344378,1.1875,False,False,10
2332,islands,p37,asp2-reg-undo-4h,asp,True,True,2.006881420034915,1.23046875,False,False,10
2341,islands,p19,asp2-reg-4h,asp,True,True,1.1940947696566582,1.484375,False,False,6
