task,run,status,solved,cputime,walltime,memory_mb,planner_time,policy_size,domain,instance,solver
islands_58.yml,paladinus.FOND,-1,False,4955.143312,14436.003633441404,3355.38176,-1.0,-1,islands,58,paladinus
islands_59.yml,paladinus.FOND,-1,False,4718.232454,14436.00319109112,3363.004416,-1.0,-1,islands,59,paladinus
islands_60.yml,paladinus.FOND,-1,False,4653.620203,14436.003786008803,3365.343232,-1.0,-1,islands,60,paladinus
miner_01.yml,paladinus.FOND,1,True,1.401921,1.4609437566250565,68.64896,0.916,20,miner,01,paladinus
miner_02.yml,paladinus.FOND,1,True,0.987146,1.0295502059161663,50.098176,0.479,14,miner,02,paladinus
miner_03.yml,paladinus.FOND,1,True,1.923708,1.9604197293519972,72.822784,1.388,14,miner,03,paladinus
miner_04.yml,paladinus.FOND,1,True,2.261363,2.3142393697053194,74.26048,1.667,16,miner,04,paladinus
miner_05.yml,paladinus.FOND,1,True,2.734432,2.750901348888874,98.254848,2.209,20,miner,05,paladinus
miner_06.yml,paladinus.FOND,1,True,5.297118,5.3212419133633375,174.166016,4.703,23,miner,06,paladinus
miner_07.yml,paladinus.FOND,1,True,14.440856,14.49568964727223,509.288448,13.805,21,miner,07,paladinus
miner_08.yml,paladinus.FOND,1,True,3.563753,3.590933796018362,101.72416,2.905,17,miner,08,paladinus
miner_09.yml,paladinus.FOND,1,True,89.989486,90.07284198142588,1774.948352,89.258,40,miner,09,paladinus
miner_10.yml,paladinus.FOND,1,True,28.292709,28.342336563393477,834.162688,27.642,21,miner,10,paladinus
miner_11.yml,paladinus.FOND,1,True,78.198445,78.27090752869844,2694.074368,77.48,24,miner,11,paladinus
miner_12.yml,paladinus.FOND,1,True,1.700484,1.73612074367702,61.353984,1.074,16,miner,12,paladinus
miner_13.yml,paladinus.FOND,1,True,5.239015,5.274526108056307,191.258624,4.636,18,miner,13,paladinus
miner_14.yml,paladinus.FOND,1,True,2.672401,2.70233809389174,72.613888,1.998,18,miner,14,paladinus
miner_15.yml,paladinus.FOND,1,True,41.106251,41.15352180041373,1153.011712,40.405,27,miner,15,paladinus
miner_16.yml,paladinus.FOND,1,True,2.517206,2.6299038380384445,73.019392,1.695,15,miner,16,paladinus
miner_17.yml,paladinus.FOND,1,True,6.06257,6.085593156516552,135.102464,5.277,17,miner,17,paladinus
miner_18.yml,paladinus.FOND,1,True,9.135014,9.174383219331505,259.87072,8.417,19,miner,18,paladinus
miner_19.yml,paladinus.FOND,1,True,6.680276,6.724472897127271,135.876608,5.918,22,miner,19,paladinus
miner_20.yml,paladinus.FOND,1,True,53.783519,53.82056882791221,1197.8752,52.977,24,miner,20,paladinus
miner_21.yml,paladinus.FOND,1,True,17.199788,17.230144219473004,421.814272,16.485,26,miner,21,paladinus
miner_22.yml,paladinus.FOND,0,False,1847.811944,1848.100729092956,3310.215168,-1.0,-1,miner,22,paladinus
miner_23.yml,paladinus.FOND,1,True,23.383706,23.42009535431862,493.727744,22.577,25,miner,23,paladinus
miner_24.yml,paladinus.FOND,0,False,1772.444644,1772.882273465395,3312.345088,-1.0,-1,miner,24,paladinus
miner_25.yml,paladinus.FOND,1,True,9.247348,9.292649852111936,207.753216,8.498,22,miner,25,paladinus
miner_26.yml,paladinus.FOND,1,True,69.768624,69.80326210707426,1432.375296,68.926,25,miner,26,paladinus
miner_27.yml,paladinus.FOND,1,True,167.159646,167.2333600334823,3104.903168,166.177,29,miner,27,paladinus
miner_28.yml,paladinus.FOND,1,True,42.465285,42.54799977131188,1057.214464,41.608,24,miner,28,paladinus
miner_29.yml,paladinus.FOND,1,True,9.231011,9.260095410048962,202.563584,8.418,22,miner,29,paladinus
miner_30.yml,paladinus.FOND,1,True,8.428443,8.466863544657826,189.423616,7.591,17,miner,30,paladinus
miner_31.yml,paladinus.FOND,1,True,14.630651,14.663711160421371,340.103168,13.865,20,miner,31,paladinus
miner_32.yml,paladinus.FOND,0,False,2517.382104,2517.990644050762,3312.177152,-1.0,-1,miner,32,paladinus
miner_33.yml,paladinus.FOND,1,True,8.15316,8.181060554459691,146.763776,7.264,21,miner,33,paladinus
miner_34.yml,paladinus.FOND,1,True,150.235736,150.28889189101756,2949.279744,149.312,25,miner,34,paladinus
miner_35.yml,paladinus.FOND,1,True,4.019227,4.047936839982867,84.23424,3.031,18,miner,35,paladinus
miner_36.yml,paladinus.FOND,1,True,11.510059,11.534623604267836,236.765184,10.632,18,miner,36,paladinus
miner_37.yml,paladinus.FOND,1,True,599.304695,599.3746125884354,3322.679296,598.32,26,miner,37,paladinus
miner_38.yml,paladinus.FOND,1,True,239.854272,239.91888011991975,3150.630912,238.587,29,miner,38,paladinus
miner_39.yml,paladinus.FOND,1,True,129.196922,129.2855811174959,1920.786432,128.061,23,miner,39,paladinus
miner_40.yml,paladinus.FOND,1,True,27.661573,27.769310239702463,496.492544,26.731,22,miner,40,paladinus
miner_41.yml,paladinus.FOND,1,True,39.087682,39.11853961460292,688.492544,38.164,25,miner,41,paladinus
miner_42.yml,paladinus.FOND,1,True,23.354504,23.3931035567075,421.49888,22.388,20,miner,42,paladinus
miner_43.yml,paladinus.FOND,1,True,8.141398,8.181515205651522,146.464768,7.147,21,miner,43,paladinus
miner_44.yml,paladinus.FOND,1,True,39.007912,39.03517254628241,739.69664,38.051,21,miner,44,paladinus
miner_45.yml,paladinus.FOND,0,False,4112.841097,4113.1259713843465,3311.951872,-1.0,-1,miner,45,paladinus
miner_46.yml,paladinus.FOND,1,True,800.787184,800.8654069267213,3097.874432,799.678,39,miner,46,paladinus
miner_47.yml,paladinus.FOND,1,True,12.01017,12.036158215254543,152.825856,10.9,24,miner,47,paladinus
miner_48.yml,paladinus.FOND,1,True,26.283306,26.31064737960696,342.601728,25.164,23,miner,48,paladinus
miner_49.yml,paladinus.FOND,1,True,200.494109,200.6507464312017,2658.451456,199.386,31,miner,49,paladinus
miner_50.yml,paladinus.FOND,-1,False,14401.192763,14402.288370182738,3328.356352,-1.0,-1,miner,50,paladinus
miner_51.yml,paladinus.FOND,1,True,25.51623,25.585796063765883,215.031808,24.078,24,miner,51,paladinus
spiky-tireworld_01.yml,paladinus.FOND,1,True,1.474379,1.5430173985660076,69.566464,0.986,25,spiky-tireworld,01,paladinus
spiky-tireworld_02.yml,paladinus.FOND,1,True,2.474023,2.510039161890745,110.108672,1.983,25,spiky-tireworld,02,paladinus
spiky-tireworld_03.yml,paladinus.FOND,1,True,3.82673,3.851101888343692,160.395264,3.281,25,spiky-tireworld,03,paladinus
spiky-tireworld_04.yml,paladinus.FOND,1,True,0.667945,0.7008924521505833,38.567936,0.238,25,spiky-tireworld,04,paladinus
spiky-tireworld_05.yml,paladinus.FOND,1,True,9.153103,9.197417253628371,343.482368,8.554,25,spiky-tireworld,05,paladinus
spiky-tireworld_06.yml,paladinus.FOND,1,True,12.395344,12.42923160456121,487.682048,11.771,25,spiky-tireworld,06,paladinus
spiky-tireworld_07.yml,paladinus.FOND,1,True,17.713032,17.76768271252513,710.004736,17.081,25,spiky-tireworld,07,paladinus
spiky-tireworld_08.yml,paladinus.FOND,1,True,23.469956,23.512718403711915,892.944384,22.799,25,spiky-tireworld,08,paladinus
spiky-tireworld_09.yml,paladinus.FOND,1,True,32.99937,33.050809944048524,1274.277888,32.358,25,spiky-tireworld,09,paladinus
spiky-tireworld_10.yml,paladinus.FOND,1,True,44.81301,44.914015613496304,1584.017408,44.105,25,spiky-tireworld,10,paladinus
spiky-tireworld_11.yml,paladinus.FOND,0,False,1977.91278,1978.2176975682376,3379.15904,-1.0,-1,spiky-tireworld,11,paladinus
tireworld-truck_01.yml,paladinus.FOND,1,True,0.515041,0.5489647258073092,32.129024,0.118,11,tireworld-truck,01,paladinus
tireworld-truck_02.yml,paladinus.FOND,1,True,0.492906,0.5253300685435534,32.120832,0.094,10,tireworld-truck,02,paladinus
tireworld-truck_03.yml,paladinus.FOND,1,True,0.687672,0.7291154824197292,33.6896,0.239,10,tireworld-truck,03,paladinus
tireworld-truck_04.yml,paladinus.FOND,1,True,0.831368,0.8716620337218046,49.3568,0.395,14,tireworld-truck,04,paladinus
tireworld-truck_05.yml,paladinus.FOND,1,True,1.804907,1.8397472314536567,94.539776,1.366,14,tireworld-truck,05,paladinus
tireworld-truck_06.yml,paladinus.FOND,1,True,0.833446,0.8702289015054703,51.5072,0.401,10,tireworld-truck,06,paladinus
tireworld-truck_07.yml,paladinus.FOND,1,True,1.074816,1.1242733094841242,60.98944,0.617,10,tireworld-truck,07,paladinus
tireworld-truck_08.yml,paladinus.FOND,1,True,3.456888,3.513442261144519,139.10016,2.994,14,tireworld-truck,08,paladinus
tireworld-truck_09.yml,paladinus.FOND,1,True,4.551921,4.578493118286133,247.341056,4.114,14,tireworld-truck,09,paladinus
tireworld-truck_11.yml,paladinus.FOND,1,True,1.165403,1.1849736142903566,65.261568,0.731,10,tireworld-truck,11,paladinus
tireworld-truck_12.yml,paladinus.FOND,1,True,1.035323,1.0604981798678637,62.615552,0.649,21,tireworld-truck,12,paladinus
tireworld-truck_13.yml,paladinus.FOND,1,True,4.653641,4.681690592318773,306.335744,4.255,20,tireworld-truck,13,paladinus
tireworld-truck_14.yml,paladinus.FOND,1,True,8.022078,8.049376718699932,601.493504,7.61,21,tireworld-truck,14,paladinus
tireworld-truck_15.yml,paladinus.FOND,1,True,15.080476,15.122717859223483,1342.885888,14.584,18,tireworld-truck,15,paladinus
tireworld-truck_16.yml,paladinus.FOND,1,True,0.439126,0.4658294338732958,32.100352,0.082,12,tireworld-truck,16,paladinus
tireworld-truck_17.yml,paladinus.FOND,1,True,0.476241,0.5273852851241827,32.03072,0.116,13,tireworld-truck,17,paladinus
tireworld-truck_18.yml,paladinus.FOND,1,True,0.767725,0.8166367691010237,49.74592,0.381,16,tireworld-truck,18,paladinus
tireworld-truck_19.yml,paladinus.FOND,1,True,1.8835,1.917205033823848,82.210816,1.475,21,tireworld-truck,19,paladinus
tireworld-truck_20.yml,paladinus.FOND,1,True,11.061161,11.09092428907752,414.90432,10.655,21,tireworld-truck,20,paladinus
tireworld-truck_21.yml,paladinus.FOND,1,True,1.950496,1.9779164679348469,91.406336,1.533,16,tireworld-truck,21,paladinus
tireworld-truck_22.yml,paladinus.FOND,1,True,3.047002,3.076272988691926,158.601216,2.614,16,tireworld-truck,22,paladinus
tireworld-truck_23.yml,paladinus.FOND,1,True,28.519996,28.551692245528105,1078.104064,28.005,21,tireworld-truck,23,paladinus
tireworld-truck_24.yml,paladinus.FOND,1,True,50.189548,50.21439548023045,2052.001792,49.62,21,tireworld-truck,24,paladinus
tireworld-truck_25.yml,paladinus.FOND,1,True,4.477401,4.50064212270081,249.135104,3.978,16,tireworld-truck,25,paladinus
tireworld-truck_26.yml,paladinus.FOND,0,False,5321.921033,5322.231196442619,106.16832,-1.0,-1,tireworld-truck,26,paladinus
tireworld-truck_27.yml,paladinus.FOND,1,True,1.870032,1.927161255851388,92.483584,1.427,26,tireworld-truck,27,paladinus
tireworld-truck_28.yml,paladinus.FOND,1,True,6.749582,6.786586226895452,458.28096,6.317,26,tireworld-truck,28,paladinus
tireworld-truck_29.yml,paladinus.FOND,1,True,19.771366,19.845073821023107,1535.741952,19.258,24,tireworld-truck,29,paladinus
tireworld-truck_30.yml,paladinus.FOND,0,False,2263.357023,2263.8404982369398,3364.368384,-1.0,-1,tireworld-truck,30,paladinus
tireworld-truck_31.yml,paladinus.FOND,1,True,14.643626,14.684252241626382,1011.519488,14.128,26,tireworld-truck,31,paladinus
tireworld-truck_32.yml,paladinus.FOND,1,True,26.35787,26.442265693098307,2040.2176,25.79,25,tireworld-truck,32,paladinus
tireworld-truck_33.yml,paladinus.FOND,1,True,7174.772361,7175.325636398047,3376.128,7174.657,28,tireworld-truck,33,paladinus
tireworld-truck_34.yml,paladinus.FOND,1,True,0.548004,1.2393303792923689,32.632832,0.142,15,tireworld-truck,34,paladinus
tireworld-truck_35.yml,paladinus.FOND,1,True,0.67412,0.7054989151656628,44.552192,0.269,20,tireworld-truck,35,paladinus
tireworld-truck_36.yml,paladinus.FOND,1,True,2.163319,2.198902076110244,88.014848,1.731,23,tireworld-truck,36,paladinus
tireworld-truck_37.yml,paladinus.FOND,1,True,0.846868,0.864641236141324,50.860032,0.441,18,tireworld-truck,37,paladinus
tireworld-truck_38.yml,paladinus.FOND,1,True,2.269193,2.3044024277478456,100.970496,1.804,18,tireworld-truck,38,paladinus
tireworld-truck_39.yml,paladinus.FOND,1,True,12.827319,12.864473175257444,451.825664,12.347,23,tireworld-truck,39,paladinus
tireworld-truck_40.yml,paladinus.FOND,1,True,403.236959,403.3668066617101,1065.627648,402.811,28,tireworld-truck,40,paladinus
tireworld-truck_41.yml,paladinus.FOND,1,True,30.025644,30.06930846720934,1135.771648,29.51,23,tireworld-truck,41,paladinus
tireworld-truck_42.yml,paladinus.FOND,0,False,8618.330688,8618.818759595975,2570.334208,-1.0,-1,tireworld-truck,42,paladinus
tireworld-truck_43.yml,paladinus.FOND,0,False,14398.768812,14401.706598088143,3350.20032,-1.0,-1,tireworld-truck,43,paladinus
tireworld-truck_44.yml,paladinus.FOND,1,True,54.826561,54.85411427542567,2131.832832,54.299,23,tireworld-truck,44,paladinus
tireworld-truck_45.yml,paladinus.FOND,-1,False,14400.163581,14401.00348116085,3355.090944,-1.0,-1,tireworld-truck,45,paladinus
tireworld-truck_46.yml,paladinus.FOND,1,True,3.96609,4.155926587060094,144.416768,3.522,32,tireworld-truck,46,paladinus
tireworld-truck_47.yml,paladinus.FOND,1,True,2.419904,2.468221202492714,111.689728,1.998,29,tireworld-truck,47,paladinus
tireworld-truck_48.yml,paladinus.FOND,1,True,11.220788,11.282122554257512,754.896896,10.701,28,tireworld-truck,48,paladinus
tireworld-truck_49.yml,paladinus.FOND,1,True,69.779776,69.81656757928431,1351.110656,69.255,32,tireworld-truck,49,paladinus
tireworld-truck_50.yml,paladinus.FOND,1,True,488.246804,488.4065262991935,3095.36768,487.702,34,tireworld-truck,50,paladinus
tireworld-truck_51.yml,paladinus.FOND,1,True,475.957935,476.1200112197548,3306.696704,475.387,37,tireworld-truck,51,paladinus
tireworld-truck_52.yml,paladinus.FOND,0,False,1956.363777,1956.5776283908635,3386.49088,-1.0,-1,tireworld-truck,52,paladinus
tireworld-truck_53.yml,paladinus.FOND,1,True,471.472541,471.5347133334726,2232.045568,470.928,34,tireworld-truck,53,paladinus
tireworld-truck_54.yml,paladinus.FOND,1,True,11.345798,11.37691024132073,776.859648,10.842,29,tireworld-truck,54,paladinus
tireworld-truck_55.yml,paladinus.FOND,1,True,30.821793,30.84643276780844,2093.604864,30.239,29,tireworld-truck,55,paladinus
tireworld-truck_56.yml,paladinus.FOND,0,False,1055.451125,1055.5869749113915,3373.002752,-1.0,-1,tireworld-truck,56,paladinus
tireworld-truck_57.yml,paladinus.FOND,1,True,10675.161488,10675.936886463314,3377.893376,10675.233,32,tireworld-truck,57,paladinus
tireworld-truck_58.yml,paladinus.FOND,1,True,0.568256,1.0277116633951664,32.641024,0.157,17,tireworld-truck,58,paladinus
tireworld-truck_59.yml,paladinus.FOND,1,True,0.759172,0.793767960742116,45.28128,0.334,22,tireworld-truck,59,paladinus
tireworld-truck_60.yml,paladinus.FOND,1,True,2.309263,2.358084572479129,93.507584,1.868,25,tireworld-truck,60,paladinus
tireworld-truck_61.yml,paladinus.FOND,1,True,0.853534,0.889623710885644,56.54528,0.457,20,tireworld-truck,61,paladinus
tireworld-truck_62.yml,paladinus.FOND,1,True,12.157039,12.189012102782726,422.46144,11.662,25,tireworld-truck,62,paladinus
tireworld-truck_63.yml,paladinus.FOND,1,True,30.373889,30.40250588394701,1119.420416,29.825,25,tireworld-truck,63,paladinus
tireworld-truck_64.yml,paladinus.FOND,0,False,8098.802647,8099.309111671522,2664.763392,-1.0,-1,tireworld-truck,64,paladinus
tireworld-truck_65.yml,paladinus.FOND,0,False,14399.657995,14400.73773449473,3345.149952,-1.0,-1,tireworld-truck,65,paladinus
tireworld-truck_66.yml,paladinus.FOND,1,True,58.338822,58.37239790149033,2102.099968,57.697,25,tireworld-truck,66,paladinus
tireworld-truck_67.yml,paladinus.FOND,0,False,6781.264246,6782.893870808184,111.865856,-1.0,-1,tireworld-truck,67,paladinus
tireworld-truck_68.yml,paladinus.FOND,0,False,7014.560657,7015.588661016896,114.413568,-1.0,-1,tireworld-truck,68,paladinus
tireworld-truck_69.yml,paladinus.FOND,1,True,19.669566,19.700215838849545,1266.388992,19.069,34,tireworld-truck,69,paladinus
tireworld-truck_70.yml,paladinus.FOND,1,True,356.738315,356.7915799729526,3373.416448,356.026,35,tireworld-truck,70,paladinus
tireworld-truck_71.yml,paladinus.FOND,0,False,1864.508909,1864.7023055925963,3370.377216,-1.0,-1,tireworld-truck,71,paladinus
tireworld-truck_72.yml,paladinus.FOND,0,False,1655.87494,1656.0130715593696,3376.18944,-1.0,-1,tireworld-truck,72,paladinus
tireworld-truck_73.yml,paladinus.FOND,0,False,1939.364169,1939.5345315691084,3377.737728,-1.0,-1,tireworld-truck,73,paladinus
tireworld-truck_74.yml,paladinus.FOND,-1,False,14400.517988,14401.613456135616,3324.416,-1.0,-1,tireworld-truck,74,paladinus
tireworld-truck_75.yml,paladinus.FOND,0,False,1074.353022,1074.5046707466245,3337.68704,-1.0,-1,tireworld-truck,75,paladinus
tireworld_01.yml,paladinus.FOND,0,False,0.493611,0.5360794868320227,32.088064,-1.0,-1,tireworld,01,paladinus
tireworld_02.yml,paladinus.FOND,1,True,0.539179,0.5620665233582258,32.33792,0.104,1,tireworld,02,paladinus
tireworld_03.yml,paladinus.FOND,1,True,0.504611,0.5382372085005045,32.382976,0.104,5,tireworld,03,paladinus
tireworld_04.yml,paladinus.FOND,1,True,0.635491,0.6601941864937544,33.71008,0.184,12,tireworld,04,paladinus
tireworld_05.yml,paladinus.FOND,1,True,0.574732,0.6293120104819536,32.514048,0.114,5,tireworld,05,paladinus
tireworld_06.yml,paladinus.FOND,1,True,0.519089,0.5491864737123251,32.329728,0.117,5,tireworld,06,paladinus
tireworld_07.yml,paladinus.FOND,1,True,0.530027,0.5930582750588655,32.550912,0.158,11,tireworld,07,paladinus
tireworld_08.yml,paladinus.FOND,1,True,0.660193,0.6846499983221292,35.311616,0.224,12,tireworld,08,paladinus
tireworld_09.yml,paladinus.FOND,0,False,0.639046,0.6754003874957561,35.192832,-1.0,-1,tireworld,09,paladinus
tireworld_10.yml,paladinus.FOND,1,True,0.556171,0.5966984089463949,34.32448,0.125,1,tireworld,10,paladinus
tireworld_11.yml,paladinus.FOND,1,True,0.569361,0.6034274641424417,33.263616,0.138,5,tireworld,11,paladinus
tireworld_12.yml,paladinus.FOND,1,True,0.658374,0.7172899749130011,36.352,0.174,1,tireworld,12,paladinus
tireworld_13.yml,paladinus.FOND,1,True,0.815026,0.855610478669405,42.074112,0.257,5,tireworld,13,paladinus
tireworld_14.yml,paladinus.FOND,1,True,1.163245,1.2438002955168486,51.253248,0.557,20,tireworld,14,paladinus
tireworld_15.yml,paladinus.FOND,0,False,0.593357,0.6387030556797981,33.60768,-1.0,-1,tireworld,15,paladinus
triangle-tireworld_01.yml,paladinus.FOND,1,True,0.400931,0.4549891110509634,31.944704,0.049,10,triangle-tireworld,01,paladinus
triangle-tireworld_02.yml,paladinus.FOND,1,True,0.542156,0.5664046201854944,32.124928,0.118,22,triangle-tireworld,02,paladinus
triangle-tireworld_03.yml,paladinus.FOND,1,True,0.815948,0.8519567474722862,47.374336,0.364,34,triangle-tireworld,03,paladinus
triangle-tireworld_04.yml,paladinus.FOND,1,True,0.722208,0.7508911546319723,38.375424,0.272,46,triangle-tireworld,04,paladinus
triangle-tireworld_05.yml,paladinus.FOND,1,True,0.916636,0.9746139533817768,46.87872,0.333,58,triangle-tireworld,05,paladinus
triangle-tireworld_06.yml,paladinus.FOND,1,True,0.988887,1.0515510216355324,48.627712,0.442,70,triangle-tireworld,06,paladinus
triangle-tireworld_07.yml,paladinus.FOND,1,True,1.300353,1.34647767059505,63.881216,0.673,82,triangle-tireworld,07,paladinus
triangle-tireworld_08.yml,paladinus.FOND,1,True,1.381292,1.4366632737219334,58.875904,0.726,94,triangle-tireworld,08,paladinus
triangle-tireworld_09.yml,paladinus.FOND,1,True,1.490437,1.5552696213126185,61.46048,0.81,106,triangle-tireworld,09,paladinus
triangle-tireworld_10.yml,paladinus.FOND,1,True,1.659583,1.6920009925961494,61.46048,0.98,118,triangle-tireworld,10,paladinus
triangle-tireworld_11.yml,paladinus.FOND,1,True,1.945067,1.9691518880426884,62.558208,1.201,130,triangle-tireworld,11,paladinus
triangle-tireworld_12.yml,paladinus.FOND,1,True,2.280305,2.324860779568553,72.155136,1.467,142,triangle-tireworld,12,paladinus
triangle-tireworld_13.yml,paladinus.FOND,1,True,2.646344,2.7014609444886446,73.78944,1.82,154,triangle-tireworld,13,paladinus
triangle-tireworld_14.yml,paladinus.FOND,1,True,2.985105,3.060660421848297,81.379328,2.044,166,triangle-tireworld,14,paladinus
triangle-tireworld_15.yml,paladinus.FOND,1,True,3.313056,3.4017741438001394,87.396352,2.29,178,triangle-tireworld,15,paladinus
triangle-tireworld_16.yml,paladinus.FOND,1,True,4.190831,4.225170511752367,90.91072,3.104,190,triangle-tireworld,16,paladinus
triangle-tireworld_17.yml,paladinus.FOND,1,True,4.53463,4.574250197038055,96.186368,3.369,202,triangle-tireworld,17,paladinus
triangle-tireworld_18.yml,paladinus.FOND,1,True,4.516546,4.567779952660203,100.356096,3.338,214,triangle-tireworld,18,paladinus
triangle-tireworld_19.yml,paladinus.FOND,1,True,5.650633,5.707975959405303,107.80672,4.454,226,triangle-tireworld,19,paladinus
triangle-tireworld_20.yml,paladinus.FOND,1,True,6.078283,6.109653165563941,123.252736,4.659,238,triangle-tireworld,20,paladinus
triangle-tireworld_21.yml,paladinus.FOND,1,True,5.993883,6.0309200044721365,126.38208,4.686,250,triangle-tireworld,21,paladinus
triangle-tireworld_22.yml,paladinus.FOND,1,True,6.891062,6.924909630790353,144.396288,5.5,262,triangle-tireworld,22,paladinus
triangle-tireworld_23.yml,paladinus.FOND,1,True,7.456589,7.48015764914453,144.949248,5.925,274,triangle-tireworld,23,paladinus
triangle-tireworld_24.yml,paladinus.FOND,1,True,8.386981,8.41770893894136,159.502336,6.597,286,triangle-tireworld,24,paladinus
triangle-tireworld_25.yml,paladinus.FOND,1,True,8.872512,8.926204526796937,183.816192,6.98,298,triangle-tireworld,25,paladinus
triangle-tireworld_26.yml,paladinus.FOND,1,True,10.068967,10.100406365469098,196.145152,8.055,310,triangle-tireworld,26,paladinus
triangle-tireworld_27.yml,paladinus.FOND,1,True,11.874416,11.915983768180013,211.951616,9.869,322,triangle-tireworld,27,paladinus
triangle-tireworld_28.yml,paladinus.FOND,1,True,15.417571,15.470610400661826,219.52512,13.274,334,triangle-tireworld,28,paladinus
triangle-tireworld_29.yml,paladinus.FOND,1,True,14.23177,14.293586164712906,266.52672,11.646,346,triangle-tireworld,29,paladinus
triangle-tireworld_30.yml,paladinus.FOND,1,True,15.449086,15.489759773015976,270.21312,13.05,358,triangle-tireworld,30,paladinus
triangle-tireworld_31.yml,paladinus.FOND,1,True,17.458286,17.521788692101836,287.719424,14.866,370,triangle-tireworld,31,paladinus
triangle-tireworld_32.yml,paladinus.FOND,1,True,21.296357,21.35936700366437,299.216896,18.431,382,triangle-tireworld,32,paladinus
triangle-tireworld_33.yml,paladinus.FOND,1,True,25.419909,25.481536973267797,319.475712,22.244,394,triangle-tireworld,33,paladinus
triangle-tireworld_34.yml,paladinus.FOND,1,True,23.758737,23.804062789306045,326.008832,20.296,406,triangle-tireworld,34,paladinus
triangle-tireworld_35.yml,paladinus.FOND,1,True,24.670041,24.73198022134602,403.243008,21.07,418,triangle-tireworld,35,paladinus
triangle-tireworld_36.yml,paladinus.FOND,1,True,39.088202,39.15481778420508,414.94528,34.56,430,triangle-tireworld,36,paladinus
triangle-tireworld_37.yml,paladinus.FOND,1,True,41.087944,41.14579408615828,439.873536,36.6,442,triangle-tireworld,37,paladinus
triangle-tireworld_38.yml,paladinus.FOND,1,True,42.983187,43.03170236200094,486.93248,38.499,454,triangle-tireworld,38,paladinus
triangle-tireworld_39.yml,paladinus.FOND,1,True,50.647549,50.71610922925174,516.960256,45.729,466,triangle-tireworld,39,paladinus
triangle-tireworld_40.yml,paladinus.FOND,1,True,61.249632,61.30909646674991,546.234368,55.958,478,triangle-tireworld,40,paladinus
zenotravel_01.yml,paladinus.FOND,1,True,0.810314,0.8753422647714615,55.119872,0.157,0,zenotravel,01,paladinus
zenotravel_02.yml,paladinus.FOND,1,True,9.43591,9.473359497264028,254.398464,8.75,20,zenotravel,02,paladinus
zenotravel_03.yml,paladinus.FOND,1,True,31.443702,31.473369546234608,676.601856,30.696,23,zenotravel,03,paladinus
zenotravel_04.yml,paladinus.FOND,1,True,19.22564,19.297864956781268,417.796096,18.407,14,zenotravel,04,paladinus
zenotravel_05.yml,paladinus.FOND,1,True,23.03297,23.069619972258806,436.690944,22.19,19,zenotravel,05,paladinus
zenotravel_06.yml,paladinus.FOND,0,False,3807.419642,3808.536615913734,3337.007104,-1.0,-1,zenotravel,06,paladinus
zenotravel_07.yml,paladinus.FOND,0,False,3695.016841,3695.34304160811,3329.302528,-1.0,-1,zenotravel,07,paladinus
zenotravel_08.yml,paladinus.FOND,0,False,4290.610875,4291.008323367685,3359.780864,-1.0,-1,zenotravel,08,paladinus
zenotravel_09.yml,paladinus.FOND,0,False,4810.732461,4811.108025111258,3336.331264,-1.0,-1,zenotravel,09,paladinus
zenotravel_10.yml,paladinus.FOND,0,False,5621.519846,5621.996354369447,3344.625664,-1.0,-1,zenotravel,10,paladinus
zenotravel_11.yml,paladinus.FOND,0,False,9445.659577,9446.366832289845,3274.539008,-1.0,-1,zenotravel,11,paladinus
zenotravel_12.yml,paladinus.FOND,0,False,10399.967062,10403.092858409507,3283.652608,-1.0,-1,zenotravel,12,paladinus
zenotravel_13.yml,paladinus.FOND,0,False,11708.166945,11709.02413729392,3278.856192,-1.0,-1,zenotravel,13,paladinus
zenotravel_14.yml,paladinus.FOND,0,False,12187.654604,12188.909140590578,3273.330688,-1.0,-1,zenotravel,14,paladinus
zenotravel_15.yml,paladinus.FOND,0,False,12807.423946,12808.568514388056,3291.082752,-1.0,-1,zenotravel,15,paladinus
