,domain,instance,solver,type,status,SAT,time,memory,timeout,memoryout,policysize
3149,tireworld-truck,p14,minisat-4h,fondsat,True,True,180.84397919103503,105.046875,False,False,14
3154,tireworld-truck,p14,paladinus-4h,paladinus,True,True,15.462053233059123,705.18359375,False,False,22
3157,tireworld-truck,p14,glucose-4h,fondsat,True,True,23.95495478436351,1.56640625,False,False,14
3159,tireworld-truck,p48,minisat-4h,fondsat,True,True,1401.465146027971,484.68359375,False,False,18
3164,tireworld-truck,p48,paladinus-4h,paladinus,True,True,14.133596592815593,733.05078125,False,False,29
3167,tireworld-truck,p48,glucose-4h,fondsat,True,True,578.3409210462123,126.25,False,False,18
3169,tireworld-truck,p70,minisat-4h,fondsat,True,True,2781.728321650997,1008.9765625,False,False,19
3174,tireworld-truck,p70,paladinus-4h,paladinus,True,True,1383.056701320922,3216.484375,False,False,36
3177,tireworld-truck,p70,glucose-4h,fondsat,True,True,323.3291636360809,135.23046875,False,False,19
3179,tireworld-truck,p46,minisat-4h,fondsat,True,True,238.9230811260641,119.0234375,False,False,16
3180,tireworld-truck,p46,prp-4h,prp,True,True,186.57871766597964,54.37890625,False,False,37
3184,tireworld-truck,p46,paladinus-4h,paladinus,True,True,5.045054602203891,139.69921875,False,False,33
3187,tireworld-truck,p46,glucose-4h,fondsat,True,True,48.66748501686379,42.16015625,False,False,16
3189,tireworld-truck,p41,minisat-4h,fondsat,True,True,54.4412216199562,43.5625,False,False,15
3194,tireworld-truck,p41,paladinus-4h,paladinus,True,True,46.66264324891381,1229.76171875,False,False,24
3197,tireworld-truck,p41,glucose-4h,fondsat,True,True,19.1253527388908,1.1875,False,False,15
3199,tireworld-truck,p15,minisat-4h,fondsat,True,True,174.8380578267388,131.5234375,False,False,14
3204,tireworld-truck,p15,paladinus-4h,paladinus,True,True,27.57923470903188,1241.35546875,False,False,19
3207,tireworld-truck,p15,glucose-4h,fondsat,True,True,19.18776063388213,1.5703125,False,False,14
3209,tireworld-truck,p12,minisat-4h,fondsat,True,True,90.7367661781609,70.48046875,False,False,14
3210,tireworld-truck,p12,prp-4h,prp,True,True,109.8203262509778,27.94140625,False,False,35
3214,tireworld-truck,p12,paladinus-4h,paladinus,True,True,1.279388717142865,71.1640625,False,False,22
3217,tireworld-truck,p12,glucose-4h,fondsat,True,True,11.627344978041949,0.84375,False,False,14
3219,tireworld-truck,p24,minisat-4h,fondsat,True,True,45.33481563907117,54.03515625,False,False,14
3224,tireworld-truck,p24,paladinus-4h,paladinus,True,True,99.01504292385653,2251.87109375,False,False,22
3227,tireworld-truck,p24,glucose-4h,fondsat,True,True,12.002130994107574,1.08984375,False,False,14
3229,tireworld-truck,p23,minisat-4h,fondsat,True,True,35.41140807978809,58.07421875,False,False,14
3234,tireworld-truck,p23,paladinus-4h,paladinus,True,True,56.811055505881086,1146.60546875,False,False,22
3237,tireworld-truck,p23,glucose-4h,fondsat,True,True,10.097776833921673,0.8671875,False,False,14
3239,tireworld-truck,p01,minisat-4h,fondsat,True,True,4.36074596690014,5.796875,False,False,11
3240,tireworld-truck,p01,prp-4h,prp,True,True,7.190657770028338,10.74609375,False,False,16
3244,tireworld-truck,p01,paladinus-4h,paladinus,True,True,0.6265058149583638,1.28125,False,False,12
3247,tireworld-truck,p01,glucose-4h,fondsat,True,True,1.4595823171548543,1.6171875,False,False,11
3249,tireworld-truck,p06,minisat-4h,fondsat,True,True,1.3855446530506017,1.49609375,False,False,9
3250,tireworld-truck,p06,prp-4h,prp,True,True,2870.1849324419163,315.47265625,False,False,45
3254,tireworld-truck,p06,paladinus-4h,paladinus,True,True,0.9057990899309516,0.84765625,False,False,11
3257,tireworld-truck,p06,glucose-4h,fondsat,True,True,1.3759371149353683,1.06640625,False,False,9
3259,tireworld-truck,p39,minisat-4h,fondsat,True,True,82.58248101081699,75.35546875,False,False,15
3264,tireworld-truck,p39,paladinus-4h,paladinus,True,True,18.384352123131976,496.0625,False,False,24
3267,tireworld-truck,p39,glucose-4h,fondsat,True,True,17.75272695813328,0.671875,False,False,15
3269,tireworld-truck,p30,minisat-4h,fondsat,True,True,1309.3166710445655,371.30078125,False,False,17
3277,tireworld-truck,p30,glucose-4h,fondsat,True,True,205.8800677638501,82.73828125,False,False,17
3279,tireworld-truck,p37,minisat-4h,fondsat,True,True,5.440559857990593,1.015625,False,False,13
3280,tireworld-truck,p37,prp-4h,prp,True,True,98.95912289898844,41.25,False,False,18
3284,tireworld-truck,p37,paladinus-4h,paladinus,True,True,0.9251721408218144,0.9375,False,False,19
3287,tireworld-truck,p37,glucose-4h,fondsat,True,True,4.191196644213051,0.98828125,False,False,13
3289,tireworld-truck,p08,minisat-4h,fondsat,True,True,5.760371145326644,0.984375,False,False,11
3294,tireworld-truck,p08,paladinus-4h,paladinus,True,True,4.143693145131692,170.375,False,False,15
3297,tireworld-truck,p08,glucose-4h,fondsat,True,True,2.76830574311316,1.1171875,False,False,11
3299,tireworld-truck,p63,minisat-4h,fondsat,True,True,55.69664638210088,58.25,False,False,16
3304,tireworld-truck,p63,paladinus-4h,paladinus,True,True,45.91150556597859,1209.2734375,False,False,26
3307,tireworld-truck,p63,glucose-4h,fondsat,True,True,27.752076264005154,1.0234375,False,False,16
3309,tireworld-truck,p64,minisat-4h,fondsat,True,True,262.4918362060562,216.26953125,False,False,18
3317,tireworld-truck,p64,glucose-4h,fondsat,True,True,70.47654328309,51.40625,False,False,18
3327,tireworld-truck,p52,glucose-4h,fondsat,True,True,1216.3471900210716,167.28515625,False,False,20
3329,tireworld-truck,p55,minisat-4h,fondsat,True,True,214.08761558122933,190.7421875,False,False,16
3334,tireworld-truck,p55,paladinus-4h,paladinus,True,True,39.26437133504078,2071.30078125,False,False,30
3337,tireworld-truck,p55,glucose-4h,fondsat,True,True,65.40221671713516,64.6796875,False,False,16
3339,tireworld-truck,p36,minisat-4h,fondsat,True,True,108.14464759873226,89.7734375,False,False,15
3340,tireworld-truck,p36,prp-4h,prp,True,True,744.933015919989,105.30078125,False,False,24
3344,tireworld-truck,p36,paladinus-4h,paladinus,True,True,2.678259006002918,101.4609375,False,False,24
3347,tireworld-truck,p36,glucose-4h,fondsat,True,True,11.974846495315433,1.62890625,False,False,15
3349,tireworld-truck,p09,minisat-4h,fondsat,True,True,6.855313566047698,1.40234375,False,False,11
3354,tireworld-truck,p09,paladinus-4h,paladinus,True,True,6.563005726085976,249.42578125,False,False,15
3357,tireworld-truck,p09,glucose-4h,fondsat,True,True,3.3899500179104507,1.4765625,False,False,11
3359,tireworld-truck,p31,minisat-4h,fondsat,True,True,424.65956256212667,266.65234375,False,False,15
3364,tireworld-truck,p31,paladinus-4h,paladinus,True,True,23.399309064028785,1115.47265625,False,False,27
3367,tireworld-truck,p31,glucose-4h,fondsat,True,True,33.87125216703862,41.3359375,False,False,15
3369,tireworld-truck,p07,minisat-4h,fondsat,True,True,1.801719358190894,1.21484375,False,False,9
3374,tireworld-truck,p07,paladinus-4h,paladinus,True,True,1.258174946065992,68.88671875,False,False,11
3377,tireworld-truck,p07,glucose-4h,fondsat,True,True,1.6048716441728177,1.26171875,False,False,9
3379,tireworld-truck,p38,minisat-4h,fondsat,True,True,11.364891725126654,0.97265625,False,False,13
3384,tireworld-truck,p38,paladinus-4h,paladinus,True,True,3.0857524999883026,130.2265625,False,False,19
3387,tireworld-truck,p38,glucose-4h,fondsat,True,True,6.686783325858414,1.09765625,False,False,13
3389,tireworld-truck,p54,minisat-4h,fondsat,True,True,247.7969978270121,237.69140625,False,False,16
3394,tireworld-truck,p54,paladinus-4h,paladinus,True,True,13.83079054299742,783.6796875,False,False,30
3397,tireworld-truck,p54,glucose-4h,fondsat,True,True,57.35508963977918,51.31640625,False,False,16
3399,tireworld-truck,p53,minisat-4h,fondsat,True,True,2993.5030354186893,814.734375,False,False,18
3404,tireworld-truck,p53,paladinus-4h,paladinus,True,True,646.1517054140568,2147.07421875,False,False,35
3407,tireworld-truck,p53,glucose-4h,fondsat,True,True,216.4615505500697,84.4375,False,False,18
3409,tireworld-truck,p65,minisat-4h,fondsat,True,True,159.86147779412568,161.515625,False,False,18
3417,tireworld-truck,p65,glucose-4h,fondsat,True,True,58.746924289967865,19.88671875,False,False,18
3419,tireworld-truck,p62,minisat-4h,fondsat,True,True,30.313873345963657,20.90625,False,False,16
3424,tireworld-truck,p62,paladinus-4h,paladinus,True,True,21.9285368360579,485.4140625,False,False,26
3427,tireworld-truck,p62,glucose-4h,fondsat,True,True,24.668960879091173,1.3671875,False,False,16
3429,zenotravel,p10,prp-4h,prp,True,True,2.211136426078156,46.8984375,False,False,50
3435,zenotravel,p11,prp-4h,prp,True,True,10.033106636954471,123.83203125,False,False,104
3440,zenotravel,p05,minisat-4h,fondsat,True,True,451.7106799739413,266.69921875,False,False,15
3441,zenotravel,p05,prp-4h,prp,True,True,0.5054980358108878,1.30859375,False,False,22
3443,zenotravel,p05,paladinus-4h,paladinus,True,True,37.48688129289076,535.5234375,False,False,20
3445,zenotravel,p05,glucose-4h,fondsat,True,True,464.6535285068676,338.546875,False,False,15
3446,zenotravel,p02,minisat-4h,fondsat,True,True,1521.2164330780506,507.234375,False,False,17
3447,zenotravel,p02,prp-4h,prp,True,True,0.4126204750500619,1.125,False,False,22
3449,zenotravel,p02,paladinus-4h,paladinus,True,True,14.000416711904109,267.23828125,False,False,21
3451,zenotravel,p02,glucose-4h,fondsat,True,True,187.6721193273552,175.9921875,False,False,17
3452,zenotravel,p03,minisat-4h,fondsat,True,True,11744.277316601016,1422.69140625,False,False,17
3453,zenotravel,p03,prp-4h,prp,True,True,0.469330488005653,1.05078125,False,False,28
3455,zenotravel,p03,paladinus-4h,paladinus,True,True,49.2437050929293,795.87109375,False,False,24
3457,zenotravel,p03,glucose-4h,fondsat,True,True,338.8303668121807,241.9921875,False,False,17
3458,zenotravel,p04,minisat-4h,fondsat,True,True,179.28033140813932,53.22265625,False,False,13
3459,zenotravel,p04,prp-4h,prp,True,True,0.4452885070350021,1.3125,False,False,14
3461,zenotravel,p04,paladinus-4h,paladinus,True,True,30.162169113988057,478.96484375,False,False,15
3463,zenotravel,p04,glucose-4h,fondsat,True,True,274.72331326594576,341.359375,False,False,13
3465,zenotravel,p13,prp-4h,prp,True,True,9.453302690992132,145.609375,False,False,100
3471,zenotravel,p14,prp-4h,prp,True,True,10.703695202013478,158.6015625,False,False,98
3477,zenotravel,p15,prp-4h,prp,True,True,24.40998957189732,176.75,False,False,92
3483,zenotravel,p12,prp-4h,prp,True,True,9.421145197935402,135.1171875,False,False,86
3488,zenotravel,p01,minisat-4h,fondsat,True,True,4.936929197050631,1.21875,False,False,3
3489,zenotravel,p01,prp-4h,prp,True,True,0.2871770281344652,1.25,False,False,2
3491,zenotravel,p01,paladinus-4h,paladinus,True,True,1.125105250859633,68.43359375,False,False,1
3493,zenotravel,p01,glucose-4h,fondsat,True,True,3.806377284694463,1.5,False,False,3
3495,zenotravel,p06,prp-4h,prp,True,True,1.607066849945113,8.46875,False,False,46
3501,zenotravel,p08,prp-4h,prp,True,True,2.0856475268956274,36.80078125,False,False,66
3507,zenotravel,p09,prp-4h,prp,True,True,2.120965614914894,43.78515625,False,False,58
3513,zenotravel,p07,prp-4h,prp,True,True,1.7177789970301092,31.83203125,False,False,46
3520,acrobatics,p05,prp-4h,prp,True,True,10.421824936987832,10.96875,False,False,65
3523,acrobatics,p05,paladinus-4h,paladinus,True,True,1.259007962187752,69.58203125,False,False,64
3531,acrobatics,p02,minisat-4h,fondsat,True,True,0.5720735746435821,1.19921875,False,False,8
3532,acrobatics,p02,prp-4h,prp,True,True,6.412867966108024,10.44140625,False,False,9
3535,acrobatics,p02,paladinus-4h,paladinus,True,True,0.4600885650143027,1.30078125,False,False,8
3539,acrobatics,p02,glucose-4h,fondsat,True,True,0.4186751530505717,1.21484375,False,False,8
3543,acrobatics,p03,minisat-4h,fondsat,True,True,28.30876251775772,1.2109375,False,False,16
3544,acrobatics,p03,prp-4h,prp,True,True,6.965715982951224,10.30078125,False,False,17
3547,acrobatics,p03,paladinus-4h,paladinus,True,True,0.5761188010219485,1.0703125,False,False,16
3551,acrobatics,p03,glucose-4h,fondsat,True,True,6.692406486719847,1.57421875,False,False,16
3556,acrobatics,p04,prp-4h,prp,True,True,7.347044080961496,10.41796875,False,False,33
3559,acrobatics,p04,paladinus-4h,paladinus,True,True,0.7399643620010465,0.75,False,False,32
3563,acrobatics,p04,glucose-4h,fondsat,True,True,867.9480644678697,191.5859375,False,False,32
3567,acrobatics,p01,minisat-4h,fondsat,True,True,0.2944262488745153,1.40234375,False,False,4
3568,acrobatics,p01,prp-4h,prp,True,True,0.1181883299723267,1.28515625,False,False,5
3571,acrobatics,p01,paladinus-4h,paladinus,True,True,0.3787393060047179,1.28515625,False,False,4
3575,acrobatics,p01,glucose-4h,fondsat,True,True,0.179494225885719,0.00390625,False,False,4
3580,acrobatics,p06,prp-4h,prp,True,True,10.47929317993112,11.1171875,False,False,129
3583,acrobatics,p06,paladinus-4h,paladinus,True,True,3.1531581680756062,82.828125,False,False,128
3592,acrobatics,p08,prp-4h,prp,True,True,11.595875557977706,12.8359375,False,False,513
3595,acrobatics,p08,paladinus-4h,paladinus,True,True,88.89614224480465,121.57421875,False,False,512
3604,acrobatics,p07,prp-4h,prp,True,True,10.957495455862954,11.51171875,False,False,257
3607,acrobatics,p07,paladinus-4h,paladinus,True,True,11.784497031010687,86.36328125,False,False,256
3614,faults-ipc08,p19,minisat-4h,fondsat,True,True,51.06146092014387,56.7109375,False,False,13
3615,faults-ipc08,p19,prp-4h,prp,True,True,0.1833153180778026,0.28125,False,False,14
3617,faults-ipc08,p19,paladinus-4h,paladinus,True,True,2.1338674479629844,114.984375,False,False,113
3619,faults-ipc08,p19,glucose-4h,fondsat,True,True,12.682908231392505,0.859375,False,False,13
3620,faults-ipc08,p26,minisat-4h,fondsat,True,True,1311.752098738216,251.3671875,False,False,15
3621,faults-ipc08,p26,prp-4h,prp,True,True,0.1865548840723931,1.22265625,False,False,16
3623,faults-ipc08,p26,paladinus-4h,paladinus,True,True,5.51919484580867,334.75390625,False,False,269
3625,faults-ipc08,p26,glucose-4h,fondsat,True,True,124.13255635090172,59.33984375,False,False,15
3626,faults-ipc08,p21,minisat-4h,fondsat,True,True,69.48534564068541,68.828125,False,False,13
3627,faults-ipc08,p21,prp-4h,prp,True,True,0.2438090830110013,1.265625,False,False,14
3629,faults-ipc08,p21,paladinus-4h,paladinus,True,True,2.5377348789479584,118.32421875,False,False,130
3631,faults-ipc08,p21,glucose-4h,fondsat,True,True,18.07064638240263,1.0078125,False,False,13
3632,faults-ipc08,p28,minisat-4h,fondsat,True,True,1600.1721346736886,359.6875,False,False,15
3633,faults-ipc08,p28,prp-4h,prp,True,True,0.231892260024324,0.61328125,False,False,16
3635,faults-ipc08,p28,paladinus-4h,paladinus,True,True,9.78438618592918,570.703125,False,False,258
3637,faults-ipc08,p28,glucose-4h,fondsat,True,True,200.76589106721804,78.953125,False,False,15
3638,faults-ipc08,p17,minisat-4h,fondsat,True,True,27.46301638288424,1.265625,False,False,13
3639,faults-ipc08,p17,prp-4h,prp,True,True,0.1621992408763617,0.859375,False,False,14
3641,faults-ipc08,p17,paladinus-4h,paladinus,True,True,0.968502103118226,0.84375,False,False,28
3643,faults-ipc08,p17,glucose-4h,fondsat,True,True,7.769822682719678,1.046875,False,False,13
3644,faults-ipc08,p10,minisat-4h,fondsat,True,True,1.934248633682728,0.90625,False,False,9
3645,faults-ipc08,p10,prp-4h,prp,True,True,0.1550114180427044,1.296875,False,False,10
3647,faults-ipc08,p10,paladinus-4h,paladinus,True,True,0.8765609390102327,0.84375,False,False,34
3649,faults-ipc08,p10,glucose-4h,fondsat,True,True,1.2159212636761367,1.14453125,False,False,9
3651,faults-ipc08,p44,prp-4h,prp,True,True,0.2554724200163036,0.74609375,False,False,20
3653,faults-ipc08,p44,paladinus-4h,paladinus,True,True,56.9620979311876,2478.69140625,False,False,1036
3657,faults-ipc08,p43,prp-4h,prp,True,True,0.2544201069977134,0.859375,False,False,20
3659,faults-ipc08,p43,paladinus-4h,paladinus,True,True,52.75292370514944,2464.5703125,False,False,1039
3662,faults-ipc08,p11,minisat-4h,fondsat,True,True,2.9741866108961403,1.56640625,False,False,12
3663,faults-ipc08,p11,prp-4h,prp,True,True,0.1431701150722801,1.15234375,False,False,13
3665,faults-ipc08,p11,paladinus-4h,paladinus,True,True,0.530611019814387,0.828125,False,False,18
3667,faults-ipc08,p11,glucose-4h,fondsat,True,True,1.6668923259712756,0.921875,False,False,12
3669,faults-ipc08,p29,prp-4h,prp,True,True,0.1477773459628224,1.0234375,False,False,19
3671,faults-ipc08,p29,paladinus-4h,paladinus,True,True,0.905105879995972,0.84375,False,False,27
3673,faults-ipc08,p29,glucose-4h,fondsat,True,True,629.6827849461697,84.98046875,False,False,18
3674,faults-ipc08,p16,minisat-4h,fondsat,True,True,20.50967062311247,1.44921875,False,False,14
3675,faults-ipc08,p16,prp-4h,prp,True,True,0.1387947229668498,0.69921875,False,False,15
3677,faults-ipc08,p16,paladinus-4h,paladinus,True,True,0.6360834629740566,1.0859375,False,False,21
3679,faults-ipc08,p16,glucose-4h,fondsat,True,True,6.373580866027623,1.21484375,False,False,14
3680,faults-ipc08,p20,minisat-4h,fondsat,True,True,61.19679820816964,52.12890625,False,False,13
3681,faults-ipc08,p20,prp-4h,prp,True,True,0.2393530970439314,0.81640625,False,False,14
3683,faults-ipc08,p20,paladinus-4h,paladinus,True,True,3.3173111570067704,167.95703125,False,False,136
3685,faults-ipc08,p20,glucose-4h,fondsat,True,True,15.258282872848213,1.1875,False,False,13
3686,faults-ipc08,p18,minisat-4h,fondsat,True,True,43.30975646618754,52.546875,False,False,13
3687,faults-ipc08,p18,prp-4h,prp,True,True,0.1749565990176051,0.73828125,False,False,14
3689,faults-ipc08,p18,paladinus-4h,paladinus,True,True,1.3214500688482076,77.12890625,False,False,35
3691,faults-ipc08,p18,glucose-4h,fondsat,True,True,11.952671959996223,0.953125,False,False,13
3692,faults-ipc08,p27,minisat-4h,fondsat,True,True,1157.6451357989572,234.3046875,False,False,15
3693,faults-ipc08,p27,prp-4h,prp,True,True,0.2236275759059935,1.15234375,False,False,16
3695,faults-ipc08,p27,paladinus-4h,paladinus,True,True,4.681488079950213,246.4375,False,False,264
3697,faults-ipc08,p27,glucose-4h,fondsat,True,True,227.5256244400516,73.96484375,False,False,15
3699,faults-ipc08,p42,prp-4h,prp,True,True,0.2293099430389702,1.98046875,False,False,20
3701,faults-ipc08,p42,paladinus-4h,paladinus,True,True,179.50586583116092,3188.875,False,False,911
3705,faults-ipc08,p45,prp-4h,prp,True,True,0.2876926690805703,1.10546875,False,False,20
3711,faults-ipc08,p51,prp-4h,prp,True,True,0.2365718360524624,0.82421875,False,False,22
3716,faults-ipc08,p05,minisat-4h,fondsat,True,True,0.350814581848681,1.04296875,False,False,7
3717,faults-ipc08,p05,prp-4h,prp,True,True,0.1407209809403866,1.27734375,False,False,8
3719,faults-ipc08,p05,paladinus-4h,paladinus,True,True,0.4975674739107489,1.12109375,False,False,12
3721,faults-ipc08,p05,glucose-4h,fondsat,True,True,0.3347014929167926,1.125,False,False,7
3722,faults-ipc08,p02,minisat-4h,fondsat,True,True,0.2952369838021695,0.98828125,False,False,6
3723,faults-ipc08,p02,prp-4h,prp,True,True,0.1361213650088757,1.28125,False,False,7
3725,faults-ipc08,p02,paladinus-4h,paladinus,True,True,0.4018935849890113,1.08984375,False,False,9
3727,faults-ipc08,p02,glucose-4h,fondsat,True,True,0.2186286370269954,1.078125,False,False,6
3729,faults-ipc08,p34,prp-4h,prp,True,True,0.3002567540388554,1.2734375,False,False,18
3731,faults-ipc08,p34,paladinus-4h,paladinus,True,True,14.069049804937094,885.5703125,False,False,519
3733,faults-ipc08,p34,glucose-4h,fondsat,True,True,1754.0248527377844,149.9453125,False,False,17
3735,faults-ipc08,p33,prp-4h,prp,True,True,0.209518662886694,1.25,False,False,18
3737,faults-ipc08,p33,paladinus-4h,paladinus,True,True,19.917346926871687,1296.171875,False,False,383
3739,faults-ipc08,p33,glucose-4h,fondsat,True,True,1463.91276626708,141.87890625,False,False,17
3741,faults-ipc08,p50,prp-4h,prp,True,True,0.2248239601030945,0.7109375,False,False,22
3747,faults-ipc08,p32,prp-4h,prp,True,True,0.2081412891857326,0.69921875,False,False,18
3749,faults-ipc08,p32,paladinus-4h,paladinus,True,True,11.367420291993769,788.48046875,False,False,245
3751,faults-ipc08,p32,glucose-4h,fondsat,True,True,1792.7619466208853,124.65625,False,False,17
3753,faults-ipc08,p35,prp-4h,prp,True,True,0.2905800410080701,1.17578125,False,False,18
3755,faults-ipc08,p35,paladinus-4h,paladinus,True,True,12.656556488014758,843.04296875,False,False,513
3757,faults-ipc08,p35,glucose-4h,fondsat,True,True,1807.6194360568188,152.0,False,False,17
3758,faults-ipc08,p03,minisat-4h,fondsat,True,True,0.2908584172837436,1.03515625,False,False,5
3759,faults-ipc08,p03,prp-4h,prp,True,True,0.1234770908486098,1.16796875,False,False,6
3761,faults-ipc08,p03,paladinus-4h,paladinus,True,True,0.4563318940345198,0.94140625,False,False,10
3763,faults-ipc08,p03,glucose-4h,fondsat,True,True,0.2168460362590849,1.06640625,False,False,5
3764,faults-ipc08,p04,minisat-4h,fondsat,True,True,0.4312064051628113,1.59765625,False,False,8
3765,faults-ipc08,p04,prp-4h,prp,True,True,0.1095610379707068,1.109375,False,False,9
3767,faults-ipc08,p04,paladinus-4h,paladinus,True,True,0.4422019480261951,1.3046875,False,False,12
3769,faults-ipc08,p04,glucose-4h,fondsat,True,True,0.3102053259499371,1.1015625,False,False,8
3771,faults-ipc08,p40,prp-4h,prp,True,True,0.2279990240931511,0.86328125,False,False,20
3773,faults-ipc08,p40,paladinus-4h,paladinus,True,True,35.88887401088141,2196.85546875,False,False,319
3777,faults-ipc08,p47,prp-4h,prp,True,True,0.2166676830966025,1.296875,False,False,22
3779,faults-ipc08,p47,paladinus-4h,paladinus,True,True,11.068425574107096,451.11328125,False,False,48
3783,faults-ipc08,p49,prp-4h,prp,True,True,0.2299480559304356,0.72265625,False,False,22
3788,faults-ipc08,p22,minisat-4h,fondsat,True,True,662.7534553958103,99.87109375,False,False,16
3789,faults-ipc08,p22,prp-4h,prp,True,True,0.1729978898074478,0.8671875,False,False,17
3791,faults-ipc08,p22,paladinus-4h,paladinus,True,True,0.6756147588603199,0.734375,False,False,24
3793,faults-ipc08,p22,glucose-4h,fondsat,True,True,37.91729492181912,41.13671875,False,False,16
3794,faults-ipc08,p25,minisat-4h,fondsat,True,True,935.4554202971048,166.98828125,False,False,15
3795,faults-ipc08,p25,prp-4h,prp,True,True,0.2362384181469679,1.1328125,False,False,16
3797,faults-ipc08,p25,paladinus-4h,paladinus,True,True,3.638894285075368,197.390625,False,False,171
3799,faults-ipc08,p25,glucose-4h,fondsat,True,True,117.83506472222508,63.890625,False,False,15
3800,faults-ipc08,p13,minisat-4h,fondsat,True,True,5.984127159696072,1.75,False,False,11
3801,faults-ipc08,p13,prp-4h,prp,True,True,0.1356034679338336,0.6328125,False,False,12
3803,faults-ipc08,p13,paladinus-4h,paladinus,True,True,1.1203390029259026,84.57421875,False,False,40
3805,faults-ipc08,p13,glucose-4h,fondsat,True,True,2.5971839069388807,0.98046875,False,False,11
3806,faults-ipc08,p14,minisat-4h,fondsat,True,True,6.113330161198974,0.9765625,False,False,11
3807,faults-ipc08,p14,prp-4h,prp,True,True,0.1742535450030118,0.7890625,False,False,12
3809,faults-ipc08,p14,paladinus-4h,paladinus,True,True,1.1877417210489511,74.2421875,False,False,71
3811,faults-ipc08,p14,glucose-4h,fondsat,True,True,3.221927347127348,1.26171875,False,False,11
3813,faults-ipc08,p48,prp-4h,prp,True,True,0.2394788148812949,0.7109375,False,False,22
3815,faults-ipc08,p48,paladinus-4h,paladinus,True,True,84.3265998698771,2749.3203125,False,False,152
3819,faults-ipc08,p46,prp-4h,prp,True,True,0.1586450138129294,0.7421875,False,False,23
3821,faults-ipc08,p46,paladinus-4h,paladinus,True,True,2.950753259006888,105.48828125,False,False,33
3825,faults-ipc08,p41,prp-4h,prp,True,True,0.2364662268664688,1.203125,False,False,20
3827,faults-ipc08,p41,paladinus-4h,paladinus,True,True,73.27828402700834,3185.09375,False,False,648
3830,faults-ipc08,p15,minisat-4h,fondsat,True,True,7.648180475924164,0.7578125,False,False,11
3831,faults-ipc08,p15,prp-4h,prp,True,True,0.1430067990440875,1.19140625,False,False,12
3833,faults-ipc08,p15,paladinus-4h,paladinus,True,True,1.5623503101523966,73.25390625,False,False,66
3835,faults-ipc08,p15,glucose-4h,fondsat,True,True,3.7628737366758287,1.1171875,False,False,11
3836,faults-ipc08,p12,minisat-4h,fondsat,True,True,3.567411886993796,0.984375,False,False,11
3837,faults-ipc08,p12,prp-4h,prp,True,True,0.1364152578171342,1.13671875,False,False,12
3839,faults-ipc08,p12,paladinus-4h,paladinus,True,True,0.7587641910649836,0.703125,False,False,18
3841,faults-ipc08,p12,glucose-4h,fondsat,True,True,2.1629210598766804,1.04296875,False,False,11
3842,faults-ipc08,p24,minisat-4h,fondsat,True,True,982.0475928471424,140.37890625,False,False,15
3843,faults-ipc08,p24,prp-4h,prp,True,True,0.1802567569538951,1.14453125,False,False,16
3845,faults-ipc08,p24,paladinus-4h,paladinus,True,True,2.048027175012976,80.53515625,False,False,26
3847,faults-ipc08,p24,glucose-4h,fondsat,True,True,92.7259744722396,53.35546875,False,False,15
3848,faults-ipc08,p23,minisat-4h,fondsat,True,True,433.1674123629928,86.94921875,False,False,15
3849,faults-ipc08,p23,prp-4h,prp,True,True,0.1594725439790636,0.8359375,False,False,16
3851,faults-ipc08,p23,paladinus-4h,paladinus,True,True,1.223039009142667,86.26171875,False,False,24
3853,faults-ipc08,p23,glucose-4h,fondsat,True,True,54.585685207974166,42.51171875,False,False,15
3854,faults-ipc08,p01,minisat-4h,fondsat,True,True,0.2441309159621596,1.6015625,False,False,4
3855,faults-ipc08,p01,prp-4h,prp,True,True,0.1187556029763072,1.24609375,False,False,5
3857,faults-ipc08,p01,paladinus-4h,paladinus,True,True,0.4296621088869869,0.90625,False,False,6
3859,faults-ipc08,p01,glucose-4h,fondsat,True,True,0.2495132009498775,1.55078125,False,False,4
3860,faults-ipc08,p06,minisat-4h,fondsat,True,True,0.6301233731210232,1.66796875,False,False,7
3861,faults-ipc08,p06,prp-4h,prp,True,True,0.1595493981149047,1.08984375,False,False,8
3863,faults-ipc08,p06,paladinus-4h,paladinus,True,True,0.5414718638639897,1.10546875,False,False,18
3865,faults-ipc08,p06,glucose-4h,fondsat,True,True,0.4505545408464968,1.1875,False,False,7
3867,faults-ipc08,p39,prp-4h,prp,True,True,0.1849575040396303,0.8984375,False,False,20
3869,faults-ipc08,p39,paladinus-4h,paladinus,True,True,12.68237302498892,777.609375,False,False,44
3873,faults-ipc08,p30,prp-4h,prp,True,True,0.1585733299143612,0.703125,False,False,18
3875,faults-ipc08,p30,paladinus-4h,paladinus,True,True,2.974976373836398,114.93359375,False,False,35
3877,faults-ipc08,p30,glucose-4h,fondsat,True,True,844.4017379810102,98.953125,False,False,17
3879,faults-ipc08,p37,prp-4h,prp,True,True,0.183684665011242,1.18359375,False,False,21
3881,faults-ipc08,p37,paladinus-4h,paladinus,True,True,1.3784482339397073,75.1640625,False,False,30
3883,faults-ipc08,p37,glucose-4h,fondsat,True,True,6038.330750491936,156.6640625,False,False,20
3884,faults-ipc08,p08,minisat-4h,fondsat,True,True,0.9152504839003086,1.0859375,False,False,9
3885,faults-ipc08,p08,prp-4h,prp,True,True,0.1461472059600055,1.25,False,False,10
