tool	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 
run set	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND
/home/nitin/cfond-asp-private/experiments/benchexec/tasks/	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size
first-responders-ipc08_37.yml	true	8058.852032	8059.224322160706	153.640960	8058.754480035976	21	TIMEOUT (false)	14400.090713	14400.720257431269	116.260864	14400.187466271222	-1	false	0.421817	0.42894648760557175	38.993920	-1	-1	false	0.434528	0.4442072417587042	38.985728	-1	-1
first-responders-ipc08_38.yml	true	9474.030673	9474.44500577636	135.077888	9473.964392952621	19	TIMEOUT (false)	14400.075369	14400.728774815798	100.904960	14400.190872814506	-1	false	0.458749	0.466111509129405	39.002112	-1	-1	false	0.449496	0.45852741599082947	38.981632	-1	-1
first-responders-ipc08_39.yml	false	1.199429	1.2155340947210789	47.108096	0.7691277004778385	-1	false	1.236349	1.2524090204387903	47.067136	0.7910333964973688	-1	false	0.42888	0.4356886800378561	39.002112	-1	-1	false	0.418237	0.45086631923913956	39.018496	-1	-1
first-responders-ipc08_40.yml	TIMEOUT (false)	14400.314883	14400.740488354117	2764.984320	14400.220994412899	-1	false	14399.879654	14400.730667520314	659.181568	14400.22283058986	-1	false	0.422305	0.4287982266396284	38.969344	-1	-1	false	0.441624	0.47255440428853035	38.998016	-1	-1
first-responders-ipc08_41.yml	true	0.627236	0.6361247077584267	47.095808	0.14946741983294487	5	true	0.535493	0.5446115434169769	47.095808	0.1156191285699606	5	false	0.443912	0.4517639521509409	38.998016	-1	-1	false	0.436013	0.46745394356548786	39.010304	-1	-1
first-responders-ipc08_42.yml	true	1.028872	1.037447053939104	57.032704	0.5630321186035872	7	true	0.836992	0.844946376979351	47.755264	0.41997426748275757	7	false	0.489124	0.49627559073269367	38.977536	-1	-1	false	0.433086	0.4608084633946419	38.998016	-1	-1
first-responders-ipc08_43.yml	true	1.585136	1.594008656218648	64.749568	1.1422342918813229	10	true	1.341817	1.3518723789602518	51.056640	0.9185316693037748	10	false	0.44157	0.44730743393301964	39.010304	-1	-1	false	0.424603	0.4322935566306114	39.018496	-1	-1
first-responders-ipc08_44.yml	true	2148.953952	2149.056168803945	188.293120	2148.622214332223	18	true	963.179548	963.23900619708	97.357824	962.8140755090863	18	false	0.430934	0.4649926982820034	38.993920	-1	-1	false	0.44345	0.44980126433074474	39.026688	-1	-1
first-responders-ipc08_45.yml	false	1.186938	1.2044081408530474	47.108096	0.7400485016405582	-1	false	1.011596	1.0255967061966658	47.104000	0.6084475386887789	-1	false	0.428923	0.43616831488907337	38.998016	-1	-1	false	0.422679	0.4322711266577244	39.022592	-1	-1
first-responders-ipc08_46.yml	true	56.686506	56.6997061856091	72.683520	56.25261830538511	13	true	261.358737	261.3790282011032	56.225792	260.94232669100165	13	false	0.434688	0.4444484431296587	38.977536	-1	-1	false	0.43979	0.44734037667512894	39.014400	-1	-1
first-responders-ipc08_47.yml	TIMEOUT (false)	14400.123992	14400.746421277523	223.272960	14400.213966064155	-1	TIMEOUT (false)	14400.066588	14400.75389531441	140.247040	14400.21379105188	-1	false	0.416223	0.42318463884294033	39.010304	-1	-1	false	0.418351	0.42591927014291286	39.006208	-1	-1
first-responders-ipc08_48.yml	TIMEOUT (false)	14400.142741	14400.7410548646	270.974976	14400.227029347792	-1	TIMEOUT (false)	14400.166394	14400.790533114225	139.440128	14400.237571163103	-1	false	0.437574	0.444235410541296	38.998016	-1	-1	false	0.439959	0.4472681786864996	38.981632	-1	-1
first-responders-ipc08_49.yml	false	14396.569906	14400.73059374094	231.870464	14400.210662614554	-1	TIMEOUT (false)	14400.172978	14400.758612694219	137.379840	14400.217682350427	-1	false	0.452181	0.4600268844515085	39.002112	-1	-1	false	0.425538	0.43439729884266853	38.985728	-1	-1
first-responders-ipc08_50.yml	false	1.132836	1.1493371333926916	47.628288	0.6849573031067848	-1	false	1.272473	1.2887936104089022	47.616000	0.8084194250404835	-1	false	0.441343	0.44803620502352715	38.981632	-1	-1	false	0.424174	0.43249217607080936	39.006208	-1	-1
first-responders-ipc08_51.yml	true	0.666689	0.6781346406787634	47.640576	0.19745908863842487	4	true	0.632963	0.6406304053962231	47.607808	0.16967104002833366	4	false	0.428598	0.43655880726873875	39.002112	-1	-1	false	0.443671	0.45250474847853184	39.002112	-1	-1
first-responders-ipc08_52.yml	true	1.001871	1.012089328840375	57.663488	0.5498778130859137	8	true	0.832669	0.8424634113907814	48.775168	0.3792061433196068	8	false	0.448241	0.455028111115098	38.993920	-1	-1	false	0.435967	0.4432613141834736	38.998016	-1	-1
first-responders-ipc08_53.yml	true	2.776897	2.788592517375946	76.300288	2.3259993866086006	8	true	1.888398	1.8991706427186728	56.369152	1.4368715435266495	8	false	0.436202	0.4481683075428009	38.985728	-1	-1	false	0.420237	0.428680581972003	38.998016	-1	-1
first-responders-ipc08_54.yml	true	636.133769	636.1809926200658	129.073152	635.7071434110403	18	true	3320.513875	3321.5367830879986	87.478272	3321.0806810762733	18	false	0.452062	0.4831376429647207	39.002112	-1	-1	false	0.439498	0.44990380108356476	38.977536	-1	-1
first-responders-ipc08_55.yml	TIMEOUT (false)	14400.101285	14400.713859021664	198.774784	14400.210425648838	-1	TIMEOUT (false)	14400.180651	14400.78489051573	125.730816	14400.20736348629	-1	false	0.455184	0.4738904554396868	38.989824	-1	-1	false	0.454999	0.46189315989613533	38.981632	-1	-1
first-responders-ipc08_56.yml	false	1.314896	1.3305545914918184	48.017408	0.8556482847779989	-1	false	1.266102	1.2816863991320133	48.037888	0.813002584502101	-1	false	0.454895	0.4682894963771105	39.014400	-1	-1	false	0.457168	0.48799670673906803	38.993920	-1	-1
first-responders-ipc08_57.yml	false	1.46558	1.4834771417081356	47.099904	0.9624674115329981	-1	false	1.224786	1.2396040447056293	47.087616	0.7791574131697416	-1	false	0.433632	0.44123933650553226	39.002112	-1	-1	false	0.444836	0.4873966481536627	38.965248	-1	-1
first-responders-ipc08_58.yml	TIMEOUT (false)	14400.309317	14400.895607229322	387.375104	14400.336957152933	-1	TIMEOUT (false)	14400.292801	14400.85406818986	184.750080	14400.327640710399	-1	false	0.430667	0.43733715638518333	39.165952	-1	-1	false	0.422795	0.43052501045167446	39.010304	-1	-1
first-responders-ipc08_59.yml	TIMEOUT (false)	14400.18869	14400.789907764643	280.555520	14400.23219997622	-1	TIMEOUT (false)	14400.05784	14400.702876349911	143.917056	14400.218506403267	-1	false	0.460898	0.46794850192964077	38.993920	-1	-1	false	0.466043	0.48023321479558945	39.002112	-1	-1
first-responders-ipc08_60.yml	TIMEOUT (false)	14400.1805	14400.774758035317	380.014592	14400.233741808683	-1	false	14399.806566	14400.753677908331	164.823040	14400.237982705235	-1	false	0.432444	0.43928785622119904	39.002112	-1	-1	false	0.443186	0.479840274900198	38.977536	-1	-1
first-responders-ipc08_61.yml	true	0.989307	0.9999880008399487	57.819136	0.518650321289897	7	true	0.836338	0.8455716278403997	48.586752	0.35562511533498764	7	false	0.421246	0.4282630030065775	38.998016	-1	-1	false	0.424111	0.43234947696328163	38.993920	-1	-1
first-responders-ipc08_62.yml	true	1.278	1.2877466659992933	64.073728	0.8204962257295847	8	true	1.085621	1.09406622312963	50.335744	0.6048240251839161	8	false	0.449375	0.4724205154925585	38.961152	-1	-1	false	0.446813	0.488745192065835	38.993920	-1	-1
first-responders-ipc08_63.yml	true	247.998826	248.021015252918	163.037184	247.56441209837794	16	true	389.20343	389.3274763301015	88.420352	388.85968319140375	16	false	0.442057	0.44905109889805317	38.993920	-1	-1	false	0.431891	0.44017036631703377	39.002112	-1	-1
first-responders-ipc08_64.yml	true	2136.492399	2136.581326285377	242.524160	2136.11083997041	18	true	1229.264654	1229.641483945772	116.457472	1229.2095746379346	18	false	0.435258	0.451436135917902	38.993920	-1	-1	false	0.421433	0.4281440041959286	39.006208	-1	-1
first-responders-ipc08_65.yml	true	2760.830746	2760.955939957872	209.244160	2760.4902144949883	13	true	2698.005578	2698.8827621638775	114.024448	2698.410483976826	13	false	0.436459	0.47481612488627434	39.026688	-1	-1	false	0.450164	0.4578197952359915	39.002112	-1	-1
first-responders-ipc08_66.yml	TIMEOUT (false)	14400.171273	14400.73748352006	2261.053440	14400.197305299342	-1	TIMEOUT (false)	14400.154197	14400.719677267596	467.591168	14400.195214731619	-1	false	0.44101	0.4486094992607832	38.985728	-1	-1	false	0.448297	0.45683516561985016	38.998016	-1	-1
first-responders-ipc08_67.yml	false	1.335673	1.352118507027626	48.537600	0.8874355517327785	-1	false	1.285677	1.3005941677838564	48.525312	0.8192924316972494	-1	false	0.445567	0.4524067472666502	39.002112	-1	-1	false	0.439026	0.44695234671235085	38.981632	-1	-1
first-responders-ipc08_68.yml	TIMEOUT (false)	14400.268069	14400.86408654973	476.323840	14400.32016415894	-1	TIMEOUT (false)	14400.218096	14400.8448281046	195.821568	14400.31492886506	-1	false	0.448497	0.47685145772993565	38.973440	-1	-1	false	0.449245	0.45728802494704723	38.989824	-1	-1
first-responders-ipc08_69.yml	false	14396.398514	14400.836387092248	434.065408	14400.326744012535	-1	false	14396.354462	14400.883369540796	188.710912	14400.339903574437	-1	false	0.419419	0.44072623923420906	38.989824	-1	-1	false	0.432022	0.4411066211760044	38.981632	-1	-1
first-responders-ipc08_70.yml	TIMEOUT (false)	14400.44506	14400.989306898788	470.773760	14400.440828282386	-1	TIMEOUT (false)	14400.001797	14400.926485812292	236.187648	14400.419814484194	-1	false	0.436873	0.4454783331602812	39.006208	-1	-1	false	0.438904	0.4667592290788889	39.002112	-1	-1
first-responders-ipc08_71.yml	true	0.747274	0.7566987108439207	51.695616	0.29198959842324257	4	true	0.703712	0.7146097514778376	48.263168	0.2398969642817974	4	false	0.433661	0.4410759471356869	38.977536	-1	-1	false	0.437609	0.4462879002094269	38.981632	-1	-1
first-responders-ipc08_72.yml	true	1.42915	1.43933898024261	72.777728	1.0037663951516151	8	true	1.210358	1.219345385208726	54.431744	0.73951381072402	8	false	0.424778	0.4311965834349394	39.002112	-1	-1	false	0.420698	0.42810594104230404	39.006208	-1	-1
first-responders-ipc08_73.yml	true	104.459069	104.4755794480443	166.129664	104.02159222587943	12	true	128.398857	128.41473242640495	89.796608	127.94502997212112	12	false	0.423528	0.43071001023054123	38.998016	-1	-1	false	0.45043	0.4573281165212393	38.973440	-1	-1
first-responders-ipc08_74.yml	TIMEOUT (false)	14400.138669	14400.75584772788	240.906240	14400.241295710206	-1	TIMEOUT (false)	14400.14014	14400.746145775542	144.236544	14400.237296495587	-1	false	0.457902	0.46705660969018936	38.973440	-1	-1	false	0.439975	0.44805576279759407	39.006208	-1	-1
first-responders-ipc08_75.yml	TIMEOUT (false)	14400.290941	14400.918945975602	289.984512	14400.344710893929	-1	true	4491.735553	4491.924096586183	151.969792	4491.443726785481	14	false	0.455783	0.48006995022296906	38.998016	-1	-1	false	0.444578	0.4515892006456852	38.981632	-1	-1
first-responders-ipc08_76.yml	TIMEOUT (false)	14400.279457	14400.872012754902	361.979904	14400.300960248336	-1	false	14399.860578	14400.837166765705	176.267264	14400.297781128436	-1	false	0.440716	0.4628374259918928	38.993920	-1	-1	false	0.441883	0.45050787180662155	39.104512	-1	-1
first-responders-ipc08_77.yml	TIMEOUT (false)	14400.199292	14400.804296689108	288.919552	14400.261271441355	-1	TIMEOUT (false)	14400.1417	14400.801727535203	135.503872	14400.255952144042	-1	false	0.418315	0.4379037208855152	39.104512	-1	-1	false	0.449612	0.45737733878195286	38.973440	-1	-1
first-responders-ipc08_78.yml	true	342.683936	342.7191818058491	189.140992	342.2477869223803	12	true	537.834658	537.8734242729843	101.679104	537.4011437539011	12	false	0.422761	0.4301116093993187	39.006208	-1	-1	false	0.429416	0.43727220222353935	39.006208	-1	-1
first-responders-ipc08_79.yml	TIMEOUT (false)	14400.370884	14400.852966332808	2684.125184	14400.298892492428	-1	TIMEOUT (false)	14400.235487	14400.806251691654	739.098624	14400.297897817567	-1	false	0.446356	0.47825379483401775	38.989824	-1	-1	false	0.430788	0.4736104905605316	38.981632	-1	-1
first-responders-ipc08_80.yml	TIMEOUT (false)	14400.211071	14400.821244189516	518.381568	14400.313009271398	-1	TIMEOUT (false)	14400.233722	14400.834187718108	229.089280	14400.31087895669	-1	false	0.428565	0.4354048930108547	38.998016	-1	-1	false	0.445625	0.4715596977621317	38.977536	-1	-1
first-responders-ipc08_81.yml	true	1.110517	1.1194738205522299	65.073152	0.6519935354590416	5	true	0.816581	0.8240566495805979	53.657600	0.4095347188413143	5	false	0.436346	0.48445806466042995	38.973440	-1	-1	false	0.441199	0.4495296236127615	38.998016	-1	-1
first-responders-ipc08_82.yml	true	2.102144	2.1110381614416838	84.127744	1.6218849942088127	8	true	1.206435	1.2140487935394049	60.108800	0.7944302354007959	8	false	0.458269	0.4703481364995241	38.965248	-1	-1	false	0.440601	0.4485327247530222	38.973440	-1	-1
first-responders-ipc08_83.yml	false	1.313797	1.3290701545774937	47.882240	0.8634861838072538	-1	false	1.035843	1.0509887747466564	47.894528	0.6251613199710846	-1	false	0.442888	0.4503030478954315	38.989824	-1	-1	false	0.439305	0.44773306511342525	38.981632	-1	-1
first-responders-ipc08_84.yml	false	14396.680884	14400.900789804757	369.737728	14400.370402766392	-1	TIMEOUT (false)	14400.27525	14400.85647164844	215.519232	14400.358443418518	-1	false	0.46243	0.47005040012300014	38.989824	-1	-1	false	0.437088	0.4475242644548416	39.002112	-1	-1
first-responders-ipc08_85.yml	TIMEOUT (false)	14400.27262	14400.871207978576	302.440448	14400.315922483802	-1	false	14396.670806	14400.834863679484	159.305728	14400.308040432632	-1	false	0.443828	0.45312074571847916	38.993920	-1	-1	false	0.457187	0.4646907150745392	38.973440	-1	-1
first-responders-ipc08_86.yml	false	14399.995702	14400.962437542155	396.865536	14400.388363078237	-1	TIMEOUT (false)	14400.297622	14400.900728616863	199.647232	14400.384598849341	-1	false	0.430573	0.503302339464426	38.993920	-1	-1	false	0.451583	0.4579637572169304	38.977536	-1	-1
first-responders-ipc08_87.yml	TIMEOUT (false)	14400.415312	14401.001776278019	504.758272	14400.45264715515	-1	TIMEOUT (false)	14400.414076	14400.984507324174	227.770368	14400.450283933431	-1	false	0.415827	0.4370866473764181	38.998016	-1	-1	false	0.434348	0.4422431644052267	38.981632	-1	-1
first-responders-ipc08_88.yml	TIMEOUT (false)	14400.283056	14400.897022537887	550.391808	14400.385030692443	-1	TIMEOUT (false)	14400.296379	14400.918240092695	236.023808	14400.375303842127	-1	false	0.443569	0.45155714452266693	39.006208	-1	-1	false	0.43111	0.4388147220015526	38.985728	-1	-1
first-responders-ipc08_89.yml	TIMEOUT (false)	14400.349104	14400.952664645389	577.994752	14400.441142514348	-1	TIMEOUT (false)	14400.389884	14401.003675686195	275.148800	14400.457043873146	-1	false	0.434345	0.4571581222116947	39.002112	-1	-1	false	0.434156	0.4421815425157547	39.002112	-1	-1
first-responders-ipc08_90.yml	TIMEOUT (false)	14400.30842	14400.907076034695	378.540032	14400.350757803768	-1	TIMEOUT (false)	14400.240173	14400.904982915148	160.800768	14400.343988766894	-1	false	0.439785	0.44729433581233025	38.993920	-1	-1	false	0.454538	0.4617830514907837	38.977536	-1	-1
first-responders-ipc08_91.yml	true	9.438809	9.450876660645008	121.413632	9.00919591076672	12	true	9.014424	9.024110799655318	78.413824	8.598965771496296	12	false	0.444759	0.451662490144372	38.965248	-1	-1	false	0.422121	0.429577574133873	38.998016	-1	-1
first-responders-ipc08_92.yml	true	16.989681	17.000748440623283	200.843264	16.57860225252807	13	true	10.533582	10.542853977531195	105.607168	10.11857127957046	13	false	0.445783	0.4524965714663267	38.977536	-1	-1	false	0.433362	0.49060867354273796	38.993920	-1	-1
first-responders-ipc08_93.yml	true	5231.09778	5231.342116188258	386.519040	5230.899952687323	16	true	6361.549959	6361.844686167315	185.274368	6361.407159935683	16	false	0.438794	0.44659935124218464	39.100416	-1	-1	false	0.44702	0.5017344392836094	38.977536	-1	-1
first-responders-ipc08_94.yml	false	1.335749	1.3508464191108942	47.099904	0.8667213637381792	-1	false	1.057302	1.0742494072765112	47.087616	0.6352534554898739	-1	false	0.442255	0.44839333556592464	39.006208	-1	-1	false	0.424713	0.45719138719141483	38.989824	-1	-1
first-responders-ipc08_95.yml	false	14396.672177	14400.88138642162	4041.330688	14400.330802174285	-1	TIMEOUT (false)	14400.275126	14400.825384436175	1160.867840	14400.3144311551	-1	false	0.43038	0.43726958334445953	39.006208	-1	-1	false	0.451201	0.47788343392312527	38.989824	-1	-1
first-responders-ipc08_96.yml	TIMEOUT (false)	14400.42663	14401.004207732156	613.982208	-1	-1	false	14396.888032	14401.144416879863	276.561920	14400.591937847435	-1	false	0.441112	0.44839563965797424	39.006208	-1	-1	false	0.422289	0.43112701550126076	38.973440	-1	-1
first-responders-ipc08_97.yml	TIMEOUT (false)	14400.159987	14400.812389813364	332.214272	14400.259983493015	-1	TIMEOUT (false)	14400.147907	14400.778358720243	154.247168	14400.250669604167	-1	false	0.432657	0.4394553452730179	38.985728	-1	-1	false	0.442372	0.45056166127324104	38.977536	-1	-1
first-responders-ipc08_98.yml	TIMEOUT (false)	14400.456285	14401.002942660823	781.877248	-1	-1	TIMEOUT (false)	14400.380215	14401.003423549235	322.801664	-1	-1	false	0.42796	0.47615524008870125	38.973440	-1	-1	false	0.441965	0.4514703117311001	38.993920	-1	-1
first-responders-ipc08_99.yml	OUT OF MEMORY (false)	7940.968715	7941.147328428924	4096.000000	-1	-1	TIMEOUT (false)	14400.467134	14401.00350237079	1544.036352	14400.564934341237	-1	false	0.455079	0.48401659168303013	38.965248	-1	-1	false	0.430911	0.44048803113400936	39.006208	-1	-1
islands_01.yml	true	0.576448	0.586405485868454	46.845952	0.10290759988129139	4	true	0.616409	0.6266643051058054	46.833664	0.1061126608401537	4	false	0.436058	0.47265003994107246	38.985728	-1	-1	false	0.425208	0.4320928640663624	38.989824	-1	-1
islands_02.yml	true	0.584414	0.5942451171576977	47.083520	0.11564160510897636	4	true	0.597982	0.6076004542410374	47.108096	0.10971293598413467	4	false	0.431313	0.4404500052332878	39.223296	-1	-1	false	0.44001	0.44628744944930077	38.965248	-1	-1
islands_03.yml	true	0.592009	0.6021385490894318	47.083520	0.1327050980180502	4	true	0.606629	0.6158983837813139	47.099904	0.1277037188410759	4	false	0.437048	0.4451587572693825	38.998016	-1	-1	false	0.437947	0.44580849818885326	38.985728	-1	-1
islands_04.yml	true	0.595386	0.6043576970696449	47.083520	0.14250125363469124	4	true	0.616557	0.6258746050298214	47.087616	0.13247963599860668	4	false	0.433996	0.443225996568799	39.002112	-1	-1	false	0.461921	0.4676919486373663	39.002112	-1	-1
islands_05.yml	true	0.615627	0.6235466320067644	47.345664	0.15724633261561394	4	true	0.611129	0.6209894884377718	47.116288	0.14030312187969685	4	false	0.440737	0.4490913264453411	39.018496	-1	-1	false	0.419974	0.42800593562424183	38.989824	-1	-1
islands_06.yml	true	0.631587	0.6402795072644949	47.341568	0.1755270902067423	4	true	0.655778	0.6669857874512672	47.386624	0.160598399117589	4	false	0.425286	0.4369719345122576	38.985728	-1	-1	false	0.441198	0.45231060311198235	38.969344	-1	-1
islands_07.yml	true	0.645982	0.6553396321833134	47.341568	0.1870362013578415	4	true	0.639946	0.6494228579103947	47.345664	0.1676129773259163	4	false	0.445276	0.45300369523465633	38.965248	-1	-1	false	0.45209	0.4606159385293722	39.010304	-1	-1
islands_08.yml	true	0.665097	0.6756944917142391	47.579136	0.205670403316617	4	true	0.657568	0.6659708768129349	47.624192	0.17296908423304558	4	false	0.44412	0.45172172598540783	38.969344	-1	-1	false	0.414738	0.44971917383372784	38.993920	-1	-1
islands_09.yml	true	0.659484	0.6700353641062975	48.381952	0.21383725851774216	4	true	0.698151	0.7066964041441679	47.632384	0.18949737958610058	4	false	0.435341	0.44309813901782036	38.989824	-1	-1	false	0.457463	0.4657170921564102	38.981632	-1	-1
islands_10.yml	true	0.697433	0.7067250870168209	50.360320	0.25019566901028156	4	true	0.707113	0.71644352003932	47.620096	0.2170492373406887	4	false	0.450889	0.457389410585165	38.977536	-1	-1	false	0.43797	0.44650556705892086	39.006208	-1	-1
islands_11.yml	true	0.721258	0.7325079664587975	51.515392	0.2720065861940384	4	true	0.746481	0.7568421643227339	47.624192	0.24256680347025394	4	false	0.424344	0.4320618752390146	38.981632	-1	-1	false	0.435013	0.4422109965234995	38.998016	-1	-1
islands_12.yml	true	0.750745	0.7621274832636118	52.269056	0.29051522724330425	4	true	0.727539	0.7377331722527742	47.882240	0.2426642794162035	4	false	0.436774	0.44491078704595566	39.006208	-1	-1	false	0.452182	0.4605817887932062	38.989824	-1	-1
islands_13.yml	true	0.619103	0.6300790403038263	47.104000	0.17709056288003922	6	true	0.731438	0.7410654798150063	47.079424	0.20313649252057076	6	false	0.441914	0.44842085614800453	38.989824	-1	-1	false	0.451943	0.4586524795740843	38.989824	-1	-1
islands_14.yml	true	0.723031	0.731633834540844	48.951296	0.26882630586624146	6	true	0.696023	0.7043199092149734	47.333376	0.2106806244701147	6	false	0.436136	0.44350643642246723	38.985728	-1	-1	false	0.433069	0.44657074846327305	38.993920	-1	-1
islands_15.yml	true	0.802736	0.8118988089263439	53.022720	0.35720784589648247	6	true	0.773232	0.7834946401417255	47.362048	0.2759756948798895	6	false	0.43136	0.4393351376056671	38.973440	-1	-1	false	0.43528	0.4425016697496176	39.022592	-1	-1
islands_16.yml	true	0.857522	0.8662931602448225	57.225216	0.4082651287317276	6	true	0.806057	0.8188954088836908	48.381952	0.3334159292280674	6	false	0.433869	0.44340504333376884	38.957056	-1	-1	false	0.441226	0.45335051603615284	39.002112	-1	-1
islands_17.yml	true	0.914765	0.9233131110668182	61.313024	0.5003395155072212	6	true	0.866852	0.8768880926072598	50.053120	0.39067723229527473	6	false	0.433559	0.4415905885398388	38.961152	-1	-1	false	0.431347	0.43957178480923176	38.998016	-1	-1
islands_18.yml	true	1.000065	1.008772186934948	65.515520	0.578050846233964	6	true	0.928477	0.9391654152423143	52.170752	0.4447479359805584	6	false	0.447565	0.4552442096173763	38.969344	-1	-1	false	0.421555	0.4298480246216059	38.998016	-1	-1
islands_19.yml	true	1.201632	1.2105061616748571	69.431296	0.7444838508963585	6	true	1.009259	1.02001435123384	54.034432	0.5108094941824675	6	false	0.442361	0.48277176171541214	38.965248	-1	-1	false	0.447478	0.4558113683015108	39.133184	-1	-1
islands_20.yml	true	1.354806	1.363823875784874	73.732096	0.8932937327772379	6	true	1.036629	1.046252552419901	55.812096	0.5730449687689543	6	false	0.448522	0.4774391856044531	38.961152	-1	-1	false	0.441059	0.4517178535461426	38.998016	-1	-1
islands_21.yml	true	1.462401	1.4714630879461765	78.188544	0.998080288991332	6	true	1.08064	1.0894321966916323	57.688064	0.6146235149353743	6	false	0.429795	0.4684200007468462	38.977536	-1	-1	false	0.443001	0.4492288567125797	38.985728	-1	-1
islands_22.yml	true	1.574511	1.5838884767144918	81.977344	1.0959563683718443	6	true	1.273674	1.2836423311382532	59.555840	0.7553759030997753	6	false	0.421388	0.4373404234647751	38.989824	-1	-1	false	0.432897	0.4436938799917698	38.981632	-1	-1
islands_23.yml	true	1.703381	1.71212961897254	85.848064	1.2446109279990196	6	true	1.35388	1.362709004431963	61.882368	0.8438579756766558	6	false	0.440466	0.44871022924780846	38.989824	-1	-1	false	0.422788	0.43105996027588844	38.993920	-1	-1
islands_24.yml	true	1.787289	1.7965763956308365	90.816512	1.3343566097319126	6	true	1.329024	1.3395501654595137	64.012288	0.844454800710082	6	false	0.432313	0.4390970189124346	38.965248	-1	-1	false	0.418919	0.4262692164629698	38.965248	-1	-1
islands_25.yml	true	0.868656	0.8776692450046539	52.879360	0.4090473745018244	8	true	0.77127	0.7804691456258297	47.345664	0.31028106063604355	8	false	0.455544	0.46189684607088566	38.961152	-1	-1	false	0.429573	0.43686853162944317	38.981632	-1	-1
islands_26.yml	true	1.308826	1.317489692941308	65.687552	0.8444279972463846	8	true	1.056907	1.0659088045358658	52.121600	0.5832639373838902	8	false	0.441355	0.448980376124382	38.985728	-1	-1	false	0.426655	0.4355040844529867	39.129088	-1	-1
islands_27.yml	true	1.754923	1.768108807504177	78.471168	1.2867323532700539	8	true	1.328128	1.3369505368173122	57.806848	0.8676543924957514	8	false	0.440202	0.44660368375480175	38.977536	-1	-1	false	0.442644	0.45101604238152504	38.998016	-1	-1
islands_28.yml	true	2.230479	2.239751374348998	91.607040	1.7762955725193024	8	true	1.595885	1.6062770038843155	63.852544	1.1217000372707844	8	false	0.432668	0.4403347112238407	38.985728	-1	-1	false	0.449486	0.45766521990299225	38.993920	-1	-1
islands_29.yml	true	2.796218	2.8072488997131586	104.329216	2.350923737511039	8	true	1.851427	1.860822107642889	69.357568	1.3933843672275543	8	false	0.439522	0.4480460286140442	38.969344	-1	-1	false	0.434882	0.44424463994801044	39.145472	-1	-1
islands_30.yml	true	3.169717	3.1798578035086393	115.998720	2.720580067485571	8	true	2.229693	2.2410548888146877	75.362304	1.7646973934024572	8	false	0.457098	0.4640390258282423	38.965248	-1	-1	false	0.441098	0.45436590909957886	38.981632	-1	-1
islands_31.yml	true	3.890072	3.9017395209521055	129.593344	3.4355479404330254	8	true	2.414756	2.423892393708229	81.920000	1.951263340190053	8	false	0.422329	0.42999243177473545	38.969344	-1	-1	false	0.423306	0.43260008096694946	38.998016	-1	-1
islands_32.yml	true	4.503893	4.514094851911068	140.365824	4.0342124458402395	8	true	2.831573	2.8405185509473085	86.626304	2.374491661787033	8	false	0.443099	0.45085209980607033	38.989824	-1	-1	false	0.430266	0.43798004649579525	38.981632	-1	-1
islands_33.yml	true	4.700539	4.710037849843502	152.072192	4.261978939175606	8	true	3.226533	3.23755219951272	92.385280	2.720004739239812	8	false	0.444462	0.4523341041058302	38.985728	-1	-1	false	0.462668	0.4702169615775347	38.998016	-1	-1
islands_34.yml	true	5.379679	5.391323616728187	165.294080	4.946621036157012	8	true	3.566692	3.5762548688799143	98.631680	3.102887960150838	8	false	0.421858	0.4289500955492258	38.998016	-1	-1	false	0.443955	0.4512177035212517	39.002112	-1	-1
islands_35.yml	true	5.861035	5.8739071767777205	175.513600	5.377881836146116	8	true	3.830735	3.8401735424995422	104.108032	3.3571110907942057	8	false	0.451889	0.49215765856206417	38.973440	-1	-1	false	0.4686	0.47664243541657925	39.006208	-1	-1
islands_36.yml	true	5.704805	5.714860821142793	187.297792	5.266101475805044	8	true	3.5607	3.56820878572762	109.490176	3.1408310048282146	8	false	0.457679	0.49674075096845627	38.969344	-1	-1	false	0.453986	0.4607844911515713	39.116800	-1	-1
