scenario,instance,solver,total-time,ground-time,solve-time,iteration
tireworld-truck,p56,fondsat-minisat,0.47031252225860953,0.32612790912389755,0.14418461313471198,3
tireworld-truck,p56,fondsat-minisat,0.6499130488373339,0.44803355308249593,0.201879495754838,4
tireworld-truck,p56,fondsat-minisat,0.8861385029740632,0.5883249547332525,0.29781354824081063,5
tireworld-truck,p56,fondsat-minisat,1.321070705074817,0.7381848311051726,0.5828858739696443,6
tireworld-truck,p56,fondsat-minisat,1.8963907407596707,0.9312706207856536,0.9651201199740171,7
tireworld-truck,p56,fondsat-minisat,2.9311833074316382,0.9620901322923601,1.9690931751392782,8
tireworld-truck,p56,fondsat-minisat,4.536347831133753,0.9493692060932517,3.5869786250405014,9
tireworld-truck,p56,fondsat-minisat,14.632865373976529,1.4061436881311238,13.226721685845405,10
tireworld-truck,p56,fondsat-minisat,35.81445172522217,1.0216448050923645,34.792806920129806,11
tireworld-truck,p56,fondsat-minisat,57.85087984474376,2.174462304916233,55.676417539827526,12
tireworld-truck,p56,fondsat-minisat,184.7124766181223,1.5784252360463142,183.134051382076,13
tireworld-truck,p56,fondsat-minisat,482.8206436634064,1.409429059829563,481.4112146035768,14
tireworld-truck,p56,fondsat-minisat,1756.0617205169983,1.6379823330789804,1754.4237381839193,15
tireworld-truck,p56,fondsat-minisat,3048.1488996171393,3.4901336920447648,3044.6587659250945,16
tireworld-truck,p56,asp-opt-4,0.148,0.13799999999999998,0.01,2
tireworld-truck,p56,asp-opt-4,3.114,1.4939999999999998,1.62,10
tireworld-truck,p56,asp-opt-4,5.22,1.7899999999999996,3.43,11
tireworld-truck,p56,asp-opt-4,10.629,1.859,8.77,12
tireworld-truck,p56,asp-opt-4,479.585,3.6049999999999613,475.98,16
tireworld-truck,p56,asp-opt-4,0.401,0.381,0.02,4
tireworld-truck,p56,asp-opt-4,0.976,0.856,0.12,7
tireworld-truck,p56,asp-opt-4,2.016,1.296,0.72,9
tireworld-truck,p56,asp-opt-4,59.373,2.8429999999999964,56.53,14
tireworld-truck,p56,asp-opt-4,0.487,0.447,0.04,5
tireworld-truck,p56,asp-opt-4,178.53,4.340000000000003,174.19,15
tireworld-truck,p56,asp-opt-4,0.076,0.076,0.0,1
tireworld-truck,p56,asp-opt-4,0.703,0.6529999999999999,0.05,6
tireworld-truck,p56,asp-opt-4,0.244,0.23399999999999999,0.01,3
tireworld-truck,p56,asp-opt-4,1.35,1.02,0.33,8
tireworld-truck,p56,asp-opt-4,21.32,2.5199999999999996,18.8,13
tireworld-truck,p56,asp-1,0.247,0.247,0.0,2
tireworld-truck,p56,asp-1,12.199,1.9589999999999996,10.24,10
tireworld-truck,p56,asp-1,35.959,2.3390000000000057,33.62,11
tireworld-truck,p56,asp-1,53.669,2.5989999999999966,51.07,12
tireworld-truck,p56,asp-1,1193.763,3.252999999999929,1190.51,16
tireworld-truck,p56,asp-1,0.428,0.418,0.01,4
tireworld-truck,p56,asp-1,1.621,1.241,0.38,7
tireworld-truck,p56,asp-1,3.259,1.4489999999999998,1.81,9
tireworld-truck,p56,asp-1,1004.295,3.2749999999999773,1001.02,14
tireworld-truck,p56,asp-1,0.654,0.614,0.04,5
tireworld-truck,p56,asp-1,3241.206,2.686000000000149,3238.52,15
tireworld-truck,p56,asp-1,0.138,0.138,0.0,1
tireworld-truck,p56,asp-1,0.921,0.811,0.11,6
tireworld-truck,p56,asp-1,0.415,0.40499999999999997,0.01,3
tireworld-truck,p56,asp-1,2.543,1.3130000000000002,1.23,8
tireworld-truck,p56,asp-1,359.104,2.44399999999996,356.66,13
tireworld-truck,p56,fondsat-glucose,0.1662364467047155,0.15422650380060077,0.012009942904114723,1
tireworld-truck,p56,fondsat-glucose,0.2779147573746741,0.23859395319595933,0.03932080417871475,2
tireworld-truck,p56,fondsat-glucose,0.35655062459409237,0.3052404238842428,0.051310200709849596,3
tireworld-truck,p56,fondsat-glucose,0.4799693920649588,0.40132642816752195,0.07864296389743686,4
tireworld-truck,p56,fondsat-glucose,0.420557355042547,0.3501866110600531,0.07037074398249388,5
tireworld-truck,p56,fondsat-glucose,0.5550667117349803,0.4081754209473729,0.14689129078760743,6
tireworld-truck,p56,fondsat-glucose,0.8141251988708973,0.5855570849962533,0.22856811387464404,7
tireworld-truck,p56,fondsat-glucose,1.5524443602189422,1.084505177102983,0.46793918311595917,8
tireworld-truck,p56,fondsat-glucose,1.9710700237192214,1.3064646068960428,0.6646054168231785,9
tireworld-truck,p56,fondsat-glucose,2.8225774955935776,0.8897201996296644,1.9328572959639132,10
tireworld-truck,p56,fondsat-glucose,5.1761954431422055,1.637166691944003,3.5390287511982024,11
tireworld-truck,p56,fondsat-glucose,10.860414220951498,1.7326340079307556,9.127780213020742,12
tireworld-truck,p56,fondsat-glucose,22.663757319562137,1.3572266176342964,21.30653070192784,13
tireworld-truck,p56,fondsat-glucose,56.32955730892718,1.6970642786473036,54.632493030279875,14
tireworld-truck,p56,fondsat-glucose,165.4511915971525,2.4002931700088084,163.0508984271437,15
tireworld-truck,p56,fondsat-glucose,104.66155303223059,3.5334272612817585,101.12812577094883,16
tireworld-truck,p56,asp-opt-1,0.246,0.246,0.0,2
tireworld-truck,p56,asp-opt-1,8.146,2.3160000000000007,5.83,10
tireworld-truck,p56,asp-opt-1,25.486,2.766000000000002,22.72,11
tireworld-truck,p56,asp-opt-1,112.014,3.1340000000000003,108.88,12
tireworld-truck,p56,asp-opt-1,2211.148,4.628000000000156,2206.52,16
tireworld-truck,p56,asp-opt-1,0.534,0.524,0.01,4
tireworld-truck,p56,asp-opt-1,1.646,1.3159999999999998,0.33,7
tireworld-truck,p56,asp-opt-1,5.624,2.1239999999999997,3.5,9
tireworld-truck,p56,asp-opt-1,691.382,3.0720000000000027,688.31,14
tireworld-truck,p56,asp-opt-1,0.795,0.775,0.02,5
tireworld-truck,p56,asp-opt-1,2494.467,4.307000000000244,2490.16,15
tireworld-truck,p56,asp-opt-1,0.127,0.127,0.0,1
tireworld-truck,p56,asp-opt-1,1.146,1.0359999999999998,0.11,6
tireworld-truck,p56,asp-opt-1,0.381,0.371,0.01,3
tireworld-truck,p56,asp-opt-1,1.765,1.075,0.69,8
tireworld-truck,p56,asp-opt-1,257.447,3.9269999999999925,253.52,13
tireworld-truck,p56,asp-4,0.214,0.204,0.01,2
tireworld-truck,p56,asp-4,5.329,1.819,3.51,10
tireworld-truck,p56,asp-4,10.213,1.3729999999999993,8.84,11
tireworld-truck,p56,asp-4,20.487,2.256999999999998,18.23,12
tireworld-truck,p56,asp-4,549.692,3.8920000000000528,545.8,16
tireworld-truck,p56,asp-4,0.276,0.256,0.02,4
tireworld-truck,p56,asp-4,1.204,1.044,0.16,7
tireworld-truck,p56,asp-4,2.499,1.5390000000000001,0.96,9
tireworld-truck,p56,asp-4,124.36,2.0400000000000063,122.32,14
tireworld-truck,p56,asp-4,0.635,0.595,0.04,5
tireworld-truck,p56,asp-4,323.623,2.252999999999986,321.37,15
tireworld-truck,p56,asp-4,0.126,0.126,0.0,1
tireworld-truck,p56,asp-4,0.618,0.538,0.08,6
tireworld-truck,p56,asp-4,0.322,0.312,0.01,3
tireworld-truck,p56,asp-4,1.771,1.271,0.5,8
tireworld-truck,p56,asp-4,34.592,1.661999999999999,32.93,13
tireworld-truck,p56,asp-8,0.13,0.12000000000000001,0.01,2
tireworld-truck,p56,asp-8,4.54,1.6099999999999999,2.93,10
tireworld-truck,p56,asp-8,8.679,1.3890000000000002,7.29,11
tireworld-truck,p56,asp-8,19.412,2.5619999999999976,16.85,12
tireworld-truck,p56,asp-8,479.778,2.858000000000004,476.92,16
tireworld-truck,p56,asp-8,0.312,0.28200000000000003,0.03,4
tireworld-truck,p56,asp-8,0.88,0.65,0.23,7
tireworld-truck,p56,asp-8,2.338,1.538,0.8,9
tireworld-truck,p56,asp-8,107.536,2.3359999999999985,105.2,14
tireworld-truck,p56,asp-8,0.434,0.384,0.05,5
tireworld-truck,p56,asp-8,325.127,2.326999999999998,322.8,15
tireworld-truck,p56,asp-8,0.077,0.077,0.0,1
tireworld-truck,p56,asp-8,0.63,0.52,0.11,6
tireworld-truck,p56,asp-8,0.22,0.2,0.02,3
tireworld-truck,p56,asp-8,1.853,1.413,0.44,8
tireworld-truck,p56,asp-8,47.325,2.075000000000003,45.25,13
tireworld-truck,p40,asp-opt-8,0.149,0.13899999999999998,0.01,2
tireworld-truck,p40,asp-opt-8,2.876,1.176,1.7,10
tireworld-truck,p40,asp-opt-8,3.371,1.041,2.33,11
tireworld-truck,p40,asp-opt-8,6.56,1.1899999999999995,5.37,12
tireworld-truck,p40,asp-opt-8,0.332,0.30200000000000005,0.03,4
tireworld-truck,p40,asp-opt-8,0.628,0.558,0.07,7
tireworld-truck,p40,asp-opt-8,1.393,0.723,0.67,9
tireworld-truck,p40,asp-opt-8,19.1,1.8000000000000007,17.3,14
tireworld-truck,p40,asp-opt-8,0.496,0.476,0.02,5
tireworld-truck,p40,asp-opt-8,29.21,2.120000000000001,27.09,15
tireworld-truck,p40,asp-opt-8,0.055,0.055,0.0,1
tireworld-truck,p40,asp-opt-8,0.629,0.589,0.04,6
tireworld-truck,p40,asp-opt-8,0.228,0.218,0.01,3
tireworld-truck,p40,asp-opt-8,0.962,0.732,0.23,8
tireworld-truck,p40,asp-opt-8,12.125,1.6649999999999991,10.46,13
tireworld-truck,p40,asp-plus-opt-1,0.015,0.015,0.0,-1
tireworld-truck,p40,asp-plus-opt-1,0.058,0.058,0.0,2
tireworld-truck,p40,asp-plus-opt-1,2.449,0.6589999999999998,1.79,10
tireworld-truck,p40,asp-plus-opt-1,2.709,0.669,2.04,11
tireworld-truck,p40,asp-plus-opt-1,6.551,0.9409999999999998,5.61,12
tireworld-truck,p40,asp-plus-opt-1,0.019,0.019,0.0,0
tireworld-truck,p40,asp-plus-opt-1,0.13,0.13,0.0,4
tireworld-truck,p40,asp-plus-opt-1,0.325,0.265,0.06,7
tireworld-truck,p40,asp-plus-opt-1,1.006,0.42600000000000005,0.58,9
tireworld-truck,p40,asp-plus-opt-1,28.041,1.061,26.98,14
tireworld-truck,p40,asp-plus-opt-1,0.168,0.158,0.01,5
tireworld-truck,p40,asp-plus-opt-1,15.637,1.4370000000000012,14.2,15
tireworld-truck,p40,asp-plus-opt-1,0.036,0.036,0.0,1
tireworld-truck,p40,asp-plus-opt-1,0.281,0.251,0.03,6
tireworld-truck,p40,asp-plus-opt-1,0.079,0.079,0.0,3
tireworld-truck,p40,asp-plus-opt-1,0.63,0.45,0.18,8
tireworld-truck,p40,asp-plus-opt-1,25.453,1.102999999999998,24.35,13
tireworld-truck,p40,fondsat-minisat,0.12701422907412052,0.08890058798715472,0.0381136410869658,1
tireworld-truck,p40,fondsat-minisat,0.2028245646506548,0.1399267460219562,0.06289781862869859,2
tireworld-truck,p40,fondsat-minisat,0.29661413840949535,0.20373234013095498,0.09288179827854037,3
tireworld-truck,p40,fondsat-minisat,0.3950719190761447,0.2411049921065569,0.1539669269695878,4
tireworld-truck,p40,fondsat-minisat,0.6391948969103396,0.37360412208363414,0.26559077482670546,5
tireworld-truck,p40,fondsat-minisat,0.7489100666716695,0.4499478046782315,0.298962261993438,6
tireworld-truck,p40,fondsat-minisat,1.4484658283181489,0.5646482082083821,0.8838176201097667,7
tireworld-truck,p40,fondsat-minisat,2.662623845040798,0.7107643480412662,1.951859496999532,8
tireworld-truck,p40,fondsat-minisat,6.623343611136079,0.4755481951870024,6.147795415949076,9
tireworld-truck,p40,fondsat-minisat,16.024898145347834,1.0520185097120702,14.972879635635763,10
tireworld-truck,p40,fondsat-minisat,39.04827919881791,0.6565303639508784,38.39174883486703,11
tireworld-truck,p40,fondsat-minisat,42.758164724335074,1.2764789680950344,41.48168575624004,12
tireworld-truck,p40,fondsat-minisat,109.2516519878991,1.1462428560480475,108.10540913185105,13
tireworld-truck,p40,fondsat-minisat,259.91933002183214,1.9148500049486756,258.00448001688346,14
tireworld-truck,p40,fondsat-minisat,266.66281305626035,2.161579506006092,264.50123355025426,15
tireworld-truck,p40,asp-opt-4,0.129,0.11900000000000001,0.01,2
tireworld-truck,p40,asp-opt-4,2.093,0.933,1.16,10
tireworld-truck,p40,asp-opt-4,3.232,1.0620000000000003,2.17,11
tireworld-truck,p40,asp-opt-4,5.971,1.2110000000000003,4.76,12
tireworld-truck,p40,asp-opt-4,0.194,0.184,0.01,4
tireworld-truck,p40,asp-opt-4,0.573,0.5029999999999999,0.07,7
tireworld-truck,p40,asp-opt-4,1.668,0.7979999999999999,0.87,9
tireworld-truck,p40,asp-opt-4,20.293,1.713000000000001,18.58,14
tireworld-truck,p40,asp-opt-4,0.293,0.27299999999999996,0.02,5
tireworld-truck,p40,asp-opt-4,13.925,2.005000000000001,11.92,15
tireworld-truck,p40,asp-opt-4,0.054,0.054,0.0,1
tireworld-truck,p40,asp-opt-4,0.393,0.363,0.03,6
tireworld-truck,p40,asp-opt-4,0.133,0.12300000000000001,0.01,3
tireworld-truck,p40,asp-opt-4,0.895,0.615,0.28,8
tireworld-truck,p40,asp-opt-4,10.358,1.5380000000000003,8.82,13
tireworld-truck,p40,asp-1,0.161,0.161,0.0,2
tireworld-truck,p40,asp-1,3.73,0.7999999999999998,2.93,10
tireworld-truck,p40,asp-1,21.783,1.6330000000000027,20.15,11
tireworld-truck,p40,asp-1,22.25,1.0300000000000011,21.22,12
tireworld-truck,p40,asp-1,0.409,0.39899999999999997,0.01,4
tireworld-truck,p40,asp-1,0.602,0.412,0.19,7
tireworld-truck,p40,asp-1,3.021,0.641,2.38,9
tireworld-truck,p40,asp-1,96.025,1.7450000000000045,94.28,14
tireworld-truck,p40,asp-1,0.303,0.273,0.03,5
tireworld-truck,p40,asp-1,116.122,2.7420000000000044,113.38,15
tireworld-truck,p40,asp-1,0.083,0.083,0.0,1
tireworld-truck,p40,asp-1,0.356,0.32599999999999996,0.03,6
tireworld-truck,p40,asp-1,0.145,0.145,0.0,3
tireworld-truck,p40,asp-1,0.992,0.512,0.48,8
tireworld-truck,p40,asp-1,117.285,1.414999999999992,115.87,13
tireworld-truck,p40,fondsat-glucose,0.105512335896492,0.09204255603253841,0.01346977986395359,1
tireworld-truck,p40,fondsat-glucose,0.17152089346200228,0.14984322432428598,0.021677669137716293,2
tireworld-truck,p40,fondsat-glucose,0.26583157666027546,0.20426108594983816,0.0615704907104373,3
tireworld-truck,p40,fondsat-glucose,0.34874770091846585,0.2795070172287524,0.06924068368971348,4
tireworld-truck,p40,fondsat-glucose,0.4398763170465827,0.3691714000888169,0.07070491695776582,5
tireworld-truck,p40,fondsat-glucose,0.5304463994689286,0.4340121615678072,0.09643423790112138,6
tireworld-truck,p40,fondsat-glucose,0.5379501185379922,0.41810234915465117,0.11984776938334107,7
tireworld-truck,p40,fondsat-glucose,1.0622450285591185,0.6664374428801239,0.39580758567899466,8
tireworld-truck,p40,fondsat-glucose,1.262005337048322,0.8225211161188781,0.43948422092944384,9
tireworld-truck,p40,fondsat-glucose,1.80400072876364,1.079936495050788,0.724064233712852,10
tireworld-truck,p40,fondsat-glucose,2.827988267876208,1.2506192149594426,1.5773690529167652,11
tireworld-truck,p40,fondsat-glucose,4.328139559365809,1.0291140512563288,3.29902550810948,12
tireworld-truck,p40,fondsat-glucose,9.995415830053389,1.4925943450070918,8.502821485046297,13
tireworld-truck,p40,fondsat-glucose,16.452616206835955,1.0736576970666647,15.37895850976929,14
tireworld-truck,p40,fondsat-glucose,21.576651730109006,1.884170045144856,19.69248168496415,15
tireworld-truck,p40,asp-opt-1,0.151,0.151,0.0,2
tireworld-truck,p40,asp-opt-1,4.399,1.3890000000000002,3.01,10
tireworld-truck,p40,asp-opt-1,5.736,1.1559999999999997,4.58,11
tireworld-truck,p40,asp-opt-1,16.49,1.3499999999999979,15.14,12
tireworld-truck,p40,asp-opt-1,0.363,0.353,0.01,4
tireworld-truck,p40,asp-opt-1,0.747,0.597,0.15,7
tireworld-truck,p40,asp-opt-1,2.43,0.9500000000000002,1.48,9
tireworld-truck,p40,asp-opt-1,114.754,1.8440000000000083,112.91,14
tireworld-truck,p40,asp-opt-1,0.484,0.45399999999999996,0.03,5
tireworld-truck,p40,asp-opt-1,63.594,3.274000000000001,60.32,15
tireworld-truck,p40,asp-opt-1,0.089,0.089,0.0,1
tireworld-truck,p40,asp-opt-1,0.619,0.579,0.04,6
tireworld-truck,p40,asp-opt-1,0.241,0.241,0.0,3
tireworld-truck,p40,asp-opt-1,1.173,0.643,0.53,8
tireworld-truck,p40,asp-opt-1,39.075,1.7550000000000026,37.32,13
tireworld-truck,p40,asp-4,0.089,0.079,0.01,2
tireworld-truck,p40,asp-4,2.998,0.7180000000000004,2.28,10
tireworld-truck,p40,asp-4,4.693,0.8429999999999995,3.85,11
tireworld-truck,p40,asp-4,10.866,1.0259999999999998,9.84,12
tireworld-truck,p40,asp-4,0.189,0.179,0.01,4
tireworld-truck,p40,asp-4,0.766,0.606,0.16,7
tireworld-truck,p40,asp-4,1.874,0.6040000000000001,1.27,9
tireworld-truck,p40,asp-4,40.401,1.3810000000000002,39.02,14
tireworld-truck,p40,asp-4,0.452,0.42200000000000004,0.03,5
tireworld-truck,p40,asp-4,48.409,2.478999999999999,45.93,15
tireworld-truck,p40,asp-4,0.076,0.076,0.0,1
tireworld-truck,p40,asp-4,0.382,0.322,0.06,6
tireworld-truck,p40,asp-4,0.221,0.211,0.01,3
tireworld-truck,p40,asp-4,0.891,0.511,0.38,8
tireworld-truck,p40,asp-4,21.931,1.1610000000000014,20.77,13
tireworld-truck,p40,asp-8,0.139,0.129,0.01,2
tireworld-truck,p40,asp-8,3.569,1.1589999999999998,2.41,10
tireworld-truck,p40,asp-8,5.908,1.338,4.57,11
tireworld-truck,p40,asp-8,9.936,1.5660000000000007,8.37,12
tireworld-truck,p40,asp-8,0.251,0.231,0.02,4
tireworld-truck,p40,asp-8,0.832,0.6619999999999999,0.17,7
tireworld-truck,p40,asp-8,2.165,1.0350000000000001,1.13,9
tireworld-truck,p40,asp-8,38.633,1.4130000000000038,37.22,14
tireworld-truck,p40,asp-8,0.396,0.366,0.03,5
tireworld-truck,p40,asp-8,38.439,1.5989999999999966,36.84,15
tireworld-truck,p40,asp-8,0.094,0.094,0.0,1
tireworld-truck,p40,asp-8,0.64,0.55,0.09,6
tireworld-truck,p40,asp-8,0.215,0.205,0.01,3
tireworld-truck,p40,asp-8,1.247,0.8170000000000002,0.43,8
tireworld-truck,p40,asp-8,15.224,1.524000000000001,13.7,13
tireworld-truck,p40,asp-plus-opt-4,0.015,0.015,0.0,-1
tireworld-truck,p40,asp-plus-opt-4,0.087,0.087,0.0,2
tireworld-truck,p40,asp-plus-opt-4,1.253,0.5929999999999999,0.66,10
tireworld-truck,p40,asp-plus-opt-4,1.75,0.72,1.03,11
tireworld-truck,p40,asp-plus-opt-4,2.871,0.7610000000000001,2.11,12
tireworld-truck,p40,asp-plus-opt-4,0.024,0.024,0.0,0
tireworld-truck,p40,asp-plus-opt-4,0.136,0.126,0.01,4
tireworld-truck,p40,asp-plus-opt-4,0.396,0.34600000000000003,0.05,7
tireworld-truck,p40,asp-plus-opt-4,0.731,0.5609999999999999,0.17,9
tireworld-truck,p40,asp-plus-opt-4,7.381,1.2510000000000003,6.13,14
tireworld-truck,p40,asp-plus-opt-4,0.199,0.189,0.01,5
tireworld-truck,p40,asp-plus-opt-4,12.157,1.4469999999999992,10.71,15
tireworld-truck,p40,asp-plus-opt-4,0.044,0.044,0.0,1
tireworld-truck,p40,asp-plus-opt-4,0.273,0.253,0.02,6
tireworld-truck,p40,asp-plus-opt-4,0.101,0.101,0.0,3
tireworld-truck,p40,asp-plus-opt-4,0.583,0.46299999999999997,0.12,8
tireworld-truck,p40,asp-plus-opt-4,5.735,1.125,4.61,13
tireworld-truck,p01,asp-opt-8,0.022,0.022,0.0,2
tireworld-truck,p01,asp-opt-8,0.05,0.04,0.01,4
tireworld-truck,p01,asp-opt-8,0.135,0.095,0.04,7
tireworld-truck,p01,asp-opt-8,0.322,0.132,0.19,9
tireworld-truck,p01,asp-opt-8,0.073,0.063,0.01,5
tireworld-truck,p01,asp-opt-8,0.016,0.016,0.0,1
tireworld-truck,p01,asp-opt-8,0.112,0.092,0.02,6
tireworld-truck,p01,asp-opt-8,0.037,0.037,0.0,3
tireworld-truck,p01,asp-opt-8,0.193,0.083,0.11,8
tireworld-truck,p01,asp-plus-opt-1,0.004,0.004,0.0,-1
tireworld-truck,p01,asp-plus-opt-1,0.012,0.012,0.0,2
tireworld-truck,p01,asp-plus-opt-1,0.005,0.005,0.0,0
tireworld-truck,p01,asp-plus-opt-1,0.025,0.025,0.0,4
tireworld-truck,p01,asp-plus-opt-1,0.093,0.043,0.05,7
tireworld-truck,p01,asp-plus-opt-1,0.201,0.07100000000000001,0.13,9
tireworld-truck,p01,asp-plus-opt-1,0.033,0.033,0.0,5
tireworld-truck,p01,asp-plus-opt-1,0.008,0.008,0.0,1
tireworld-truck,p01,asp-plus-opt-1,0.048,0.038,0.01,6
tireworld-truck,p01,asp-plus-opt-1,0.017,0.017,0.0,3
tireworld-truck,p01,asp-plus-opt-1,0.183,0.063,0.12,8
tireworld-truck,p01,fondsat-minisat,0.030828027985990047,0.01898016780614853,0.011847860179841518,1
tireworld-truck,p01,fondsat-minisat,0.058114060666412115,0.03155514830723405,0.026558912359178066,2
tireworld-truck,p01,fondsat-minisat,0.07875191420316696,0.04924918105825782,0.029502733144909143,3
tireworld-truck,p01,fondsat-minisat,0.13468903489410877,0.07719275215640664,0.05749628273770213,4
tireworld-truck,p01,fondsat-minisat,0.2783573856577277,0.12816053489223123,0.1501968507654965,5
tireworld-truck,p01,fondsat-minisat,0.4702157243154943,0.1270710462704301,0.3431446780450642,6
tireworld-truck,p01,fondsat-minisat,0.708287590648979,0.09559924574568868,0.6126883449032903,7
tireworld-truck,p01,fondsat-minisat,2.7700636410154402,0.21352232294157147,2.5565413180738688,8
tireworld-truck,p01,fondsat-minisat,1.157463310752064,0.2546733417548239,0.9027899689972401,9
tireworld-truck,p01,asp-opt-4,0.022,0.022,0.0,2
tireworld-truck,p01,asp-opt-4,0.04,0.04,0.0,4
tireworld-truck,p01,asp-opt-4,0.104,0.064,0.04,7
tireworld-truck,p01,asp-opt-4,0.18,0.09999999999999999,0.08,9
tireworld-truck,p01,asp-opt-4,0.084,0.07400000000000001,0.01,5
tireworld-truck,p01,asp-opt-4,0.015,0.015,0.0,1
tireworld-truck,p01,asp-opt-4,0.078,0.057999999999999996,0.02,6
tireworld-truck,p01,asp-opt-4,0.026,0.026,0.0,3
tireworld-truck,p01,asp-opt-4,0.208,0.088,0.12,8
tireworld-truck,p01,asp-1,0.032,0.032,0.0,2
tireworld-truck,p01,asp-1,0.044,0.044,0.0,4
tireworld-truck,p01,asp-1,0.239,0.10899999999999999,0.13,7
tireworld-truck,p01,asp-1,0.699,0.10899999999999999,0.59,9
tireworld-truck,p01,asp-1,0.089,0.06899999999999999,0.02,5
tireworld-truck,p01,asp-1,0.014,0.014,0.0,1
tireworld-truck,p01,asp-1,0.159,0.089,0.07,6
tireworld-truck,p01,asp-1,0.045,0.045,0.0,3
tireworld-truck,p01,asp-1,0.389,0.09900000000000003,0.29,8
tireworld-truck,p01,fondsat-glucose,0.024944583885371685,0.019672223832458258,0.005272360052913427,1
tireworld-truck,p01,fondsat-glucose,0.04286335967481136,0.03349122637882829,0.009372133295983076,2
tireworld-truck,p01,fondsat-glucose,0.06306061567738652,0.0504788588732481,0.012581756804138422,3
tireworld-truck,p01,fondsat-glucose,0.10054761311039329,0.07342157512903214,0.02712603798136115,4
tireworld-truck,p01,fondsat-glucose,0.13986976817250252,0.10734664229676127,0.03252312587574124,5
tireworld-truck,p01,fondsat-glucose,0.21453495090827346,0.1306579769589007,0.08387697394937277,6
tireworld-truck,p01,fondsat-glucose,0.29550803638994694,0.18179335771128535,0.11371467867866158,7
tireworld-truck,p01,fondsat-glucose,0.4731666869483888,0.22128932178020477,0.25187736516818404,8
tireworld-truck,p01,fondsat-glucose,0.622486456297338,0.27105907863005996,0.35142737766727805,9
tireworld-truck,p01,asp-opt-1,0.02,0.02,0.0,2
tireworld-truck,p01,asp-opt-1,0.039,0.039,0.0,4
tireworld-truck,p01,asp-opt-1,0.233,0.12300000000000001,0.11,7
